,top1_return_gps
2016-01-01,-0.02183944278286032
2016-02-01,-0.07205759943147394
2016-03-01,0.07933608793995939
2016-04-01,-0.024474279221843642
2016-05-01,0.10595084994312542
2016-06-01,0.10096047182630441
2016-07-01,0.0799035611723038
2016-08-01,-0.13194641217356462
2016-09-01,-0.11688106301256895
2016-10-01,-0.2171704454197858
2016-11-01,-0.10495544585537797
2016-12-01,-0.06184693509981898
2017-01-01,0.1839975103224245
2017-02-01,-0.0374802593064657
2017-03-01,-0.046977473340203746
2017-04-01,0.029166284424194
2017-05-01,0.15727414589568944
2017-06-01,-0.12490806591170456
2017-07-01,-0.009152942228757621
2017-08-01,-0.08692043694255946
2017-09-01,-0.0867190765148661
2017-10-01,0.045712239603227234
2017-11-01,0.13262531104334951
2017-12-01,0.06315179869273657
2018-01-01,0.03979759278718431
2018-02-01,0.176254569166036
2018-03-01,-0.10677666763401639
2018-04-01,0.058409278880498405
2018-05-01,0.04174725049834782
2018-06-01,0.04884425563664507
2018-07-01,-0.02961403481636493
2018-08-01,-0.06951189305735839
2018-09-01,-0.0266396309468373
2018-10-01,0.030336449392385223
2018-11-01,0.12342757353816491
2018-12-01,-0.04824874051776851
2019-01-01,0.007459055525902647
2019-02-01,0.03564352956946415
2019-03-01,0.052568966048310406
2019-04-01,0.004861023319457036
2019-05-01,-0.05315105067205139
2019-06-01,0.08439758829079036
2019-07-01,-0.0048608438062759385
2019-08-01,-0.10240514031075254
2019-09-01,0.015733726895085898
2019-10-01,0.0016248662829370097
2019-11-01,-0.1310392820660009
2019-12-01,0.11887500713679677
2020-01-01,0.06249792583008529
2020-02-01,0.021030794131448483
2020-03-01,-0.004270905284614934
2020-04-01,0.13510186064557006
2020-05-01,-0.1474550278032647
2020-06-01,0.009262858005086638
2020-07-01,0.07168104912738693
2020-08-01,-0.08789464573187589
2020-09-01,0.03330621209689699
2020-10-01,-0.06279533457048503
2020-11-01,0.1785915786613499
2020-12-01,-0.09040706978335533
2021-01-01,0.04095535750759005
2021-02-01,0.040947772181699316
2021-03-01,0.03202675859735815
2021-04-01,-0.09884838143178587
2021-05-01,0.20568827652631572
2021-06-01,-0.01026894833464731
2021-07-01,-0.014259519021959766
2021-08-01,0.1329531164130351
2021-09-01,-0.1370320376213694
2021-10-01,-0.12210184854370842
2021-11-01,-0.2420045982162874
2021-12-01,-0.10128441529158694
2022-01-01,0.5062114058381675
2022-02-01,0.02836927589045324
2022-03-01,0.00023439676089354045
2022-04-01,0.052256899229359055
2022-05-01,-0.16817731220599086
2022-06-01,-0.03674165929913664
2022-07-01,0.024611787572113464
2022-08-01,-0.060671145815696215
2022-09-01,-0.011912129570845531
2022-10-01,-0.21192658872973758
2022-11-01,-0.02087396012025633
2022-12-01,-0.0019721583675245125
2023-01-01,-0.13028612084858449
2023-02-01,-0.0009609800747363284
2023-03-01,-0.09783961906185112
2023-04-01,-0.06097111472487471
2023-05-01,-0.030643766459637956
2023-06-01,-0.23011193705397015
2023-07-01,0.04657248355831234
2023-08-01,0.17404351256325135
2023-09-01,-0.11186506870897539
2023-10-01,-0.04404381934170354
2023-11-01,-0.005507355362853961
2023-12-01,-0.012651270884471044
2024-01-01,0.006956716776397975
2024-02-01,-0.019406765890722433
2024-03-01,0.07043941877312698
2024-04-01,0.03835500357753974
2024-05-01,0.37232263787571185
2024-06-01,0.06463509678098456
2024-07-01,-0.07001551703948994
2024-08-01,-0.0007980971801085923
2024-09-01,0.03941592131627947
2024-10-01,-0.07447592975231121
2024-11-01,0.029533788262646965
2024-12-01,-0.08727171892264007
