date,portfolio_1
2015-12-31 23:59:59.999999,1000.0
2016-01-31 00:00:00.000000,856.906502800249
2016-02-29 00:00:00.000000,834.1019967285897
2016-03-31 00:00:00.000000,869.1890285986977
2016-04-30 00:00:00.000000,914.6543008638603
2016-05-31 00:00:00.000000,983.7983516556662
2016-06-30 00:00:00.000000,975.8978988607319
2016-07-31 00:00:00.000000,842.0194075836902
2016-08-31 00:00:00.000000,902.1817989290945
2016-09-30 00:00:00.000000,873.183958904417
2016-10-31 00:00:00.000000,897.7174885028866
2016-11-30 00:00:00.000000,950.1823833200448
2016-12-31 00:00:00.000000,1052.051564082008
2017-01-31 00:00:00.000000,925.0697436172256
2017-02-28 00:00:00.000000,897.2078803574706
2017-03-31 00:00:00.000000,776.7794440499343
2017-04-30 00:00:00.000000,775.3613882697213
2017-05-31 00:00:00.000000,866.5045256391949
2017-06-30 00:00:00.000000,877.4342986330528
2017-07-31 00:00:00.000000,916.1564372693741
2017-08-31 00:00:00.000000,851.4624466649274
2017-09-30 00:00:00.000000,901.8653503586826
2017-10-31 00:00:00.000000,935.6846774729695
2017-11-30 00:00:00.000000,918.5518056588662
2017-12-31 00:00:00.000000,964.7987599802009
2018-01-31 00:00:00.000000,844.3220739755777
2018-02-28 00:00:00.000000,840.6768757908179
2018-03-31 00:00:00.000000,743.1261292259832
2018-04-30 00:00:00.000000,718.296653392098
2018-05-31 00:00:00.000000,722.6348372159887
2018-06-30 00:00:00.000000,721.9778964548833
2018-07-31 00:00:00.000000,713.9673797942172
2018-08-31 00:00:00.000000,752.7865292766032
2018-09-30 00:00:00.000000,750.9045629534118
2018-10-31 00:00:00.000000,815.064292086618
2018-11-30 00:00:00.000000,795.6754532481858
2018-12-31 00:00:00.000000,868.4538112817019
2019-01-31 00:00:00.000000,857.144673834157
2019-02-28 00:00:00.000000,865.7904785489351
2019-03-31 00:00:00.000000,901.7095100951931
2019-04-30 00:00:00.000000,952.3556022731665
2019-05-31 00:00:00.000000,976.6797125277113
2019-06-30 00:00:00.000000,919.6488075961854
2019-07-31 00:00:00.000000,865.555783677071
2019-08-31 00:00:00.000000,774.4012718699713
2019-09-30 00:00:00.000000,879.356777842658
2019-10-31 00:00:00.000000,877.9686190274601
2019-11-30 00:00:00.000000,919.4549693901722
2019-12-31 00:00:00.000000,916.6104055786215
2020-01-31 00:00:00.000000,720.6915288699165
2020-02-29 00:00:00.000000,718.0250569041399
2020-03-31 00:00:00.000000,600.8210582226658
2020-04-30 00:00:00.000000,559.8093339399545
2020-05-31 00:00:00.000000,685.241995780022
2020-06-30 00:00:00.000000,753.570453154008
2020-07-31 00:00:00.000000,759.0375236494638
2020-08-31 00:00:00.000000,741.9032734401079
2020-09-30 00:00:00.000000,710.7270409224858
2020-10-31 00:00:00.000000,717.7836429299493
2020-11-30 00:00:00.000000,680.1069426152851
2020-12-31 00:00:00.000000,727.4318648299316
2021-01-31 00:00:00.000000,781.1304080379898
2021-02-28 00:00:00.000000,766.404179033995
2021-03-31 00:00:00.000000,793.5438844532921
2021-04-30 00:00:00.000000,848.4922353570566
2021-05-31 00:00:00.000000,863.2785336535844
2021-06-30 00:00:00.000000,952.0919666344623
2021-07-31 00:00:00.000000,964.9791554037778
2021-08-31 00:00:00.000000,969.1147803555082
2021-09-30 00:00:00.000000,1273.3681915817024
2021-10-31 00:00:00.000000,1205.1433057188556
2021-11-30 00:00:00.000000,1142.5372280223187
2021-12-31 00:00:00.000000,934.904266741135
2022-01-31 00:00:00.000000,1031.1572788135043
2022-02-28 00:00:00.000000,964.1836574709761
2022-03-31 00:00:00.000000,1096.6639099246315
2022-04-30 00:00:00.000000,1010.5320185957821
2022-05-31 00:00:00.000000,1093.090977663958
2022-06-30 00:00:00.000000,880.122576167618
2022-07-31 00:00:00.000000,963.3859218310035
2022-08-31 00:00:00.000000,915.2285302220985
2022-09-30 00:00:00.000000,886.1923811646861
2022-10-31 00:00:00.000000,789.9976375820318
2022-11-30 00:00:00.000000,832.3421611602455
2022-12-31 00:00:00.000000,826.8682227724831
2023-01-31 00:00:00.000000,748.1861027313469
2023-02-28 00:00:00.000000,735.0767501407322
2023-03-31 00:00:00.000000,563.4042139792244
2023-04-30 00:00:00.000000,502.3480635512132
2023-05-31 00:00:00.000000,442.1631270354484
2023-06-30 00:00:00.000000,525.3637711245515
2023-07-31 00:00:00.000000,537.575544375354
2023-08-31 00:00:00.000000,557.3605986806824
2023-09-30 00:00:00.000000,519.2691073188391
2023-10-31 00:00:00.000000,528.6629951261266
2023-11-30 00:00:00.000000,516.3773443101314
2023-12-31 00:00:00.000000,467.4827480096322
2024-01-31 00:00:00.000000,408.36509023902295
2024-02-29 00:00:00.000000,395.16083467302167
2024-03-31 00:00:00.000000,398.48797374790564
2024-04-30 00:00:00.000000,395.9009914170835
2024-05-31 00:00:00.000000,396.9532231536706
2024-06-30 00:00:00.000000,355.9917728550442
2024-07-31 00:00:00.000000,386.01339499975285
2024-08-31 00:00:00.000000,426.40479011989265
2024-09-30 00:00:00.000000,431.2020539362671
2024-10-31 00:00:00.000000,408.51201423331537
2024-11-30 00:00:00.000000,557.4165703648222
2024-12-31 00:00:00.000000,690.1519097237694
