date,portfolio_1
2015-12-31 23:59:59.999999,1000.0
2016-01-31 00:00:00.000000,1019.0876865671642
2016-02-29 00:00:00.000000,1079.337803171642
2016-03-31 00:00:00.000000,990.3544178213426
2016-04-30 00:00:00.000000,932.5428197121573
2016-05-31 00:00:00.000000,974.7694928980738
2016-06-30 00:00:00.000000,792.431091765448
2016-07-31 00:00:00.000000,845.6362879818571
2016-08-31 00:00:00.000000,943.4630113611876
2016-09-30 00:00:00.000000,1017.2386386372347
2016-10-31 00:00:00.000000,1019.067246190023
2016-11-30 00:00:00.000000,1003.1745949309707
2016-12-31 00:00:00.000000,1019.6439348979818
2017-01-31 00:00:00.000000,1002.4075351681631
2017-02-28 00:00:00.000000,998.6210765569066
2017-03-31 00:00:00.000000,1052.4389434611612
2017-04-30 00:00:00.000000,1194.0780172398981
2017-05-31 00:00:00.000000,1079.192502857623
2017-06-30 00:00:00.000000,1131.9839299304006
2017-07-31 00:00:00.000000,1201.837110930242
2017-08-31 00:00:00.000000,1307.760706458607
2017-09-30 00:00:00.000000,1259.8840123718676
2017-10-31 00:00:00.000000,1226.7263199545737
2017-11-30 00:00:00.000000,1227.300144001759
2017-12-31 00:00:00.000000,1251.3939324864211
2018-01-31 00:00:00.000000,1310.8946829181825
2018-02-28 00:00:00.000000,1331.1974329458371
2018-03-31 00:00:00.000000,1148.118724958245
2018-04-30 00:00:00.000000,1104.7707504309867
2018-05-31 00:00:00.000000,1109.694791780761
2018-06-30 00:00:00.000000,1212.2270715265422
2018-07-31 00:00:00.000000,1399.7703307214226
2018-08-31 00:00:00.000000,1391.001958083696
2018-09-30 00:00:00.000000,1541.3190936002393
2018-10-31 00:00:00.000000,1525.2636863752368
2018-11-30 00:00:00.000000,1555.9818600498866
2018-12-31 00:00:00.000000,1719.769424265664
2019-01-31 00:00:00.000000,1470.8584575667335
2019-02-28 00:00:00.000000,1455.18089529098
2019-03-31 00:00:00.000000,1426.7139190268501
2019-04-30 00:00:00.000000,1495.6376498486904
2019-05-31 00:00:00.000000,1679.2370453066767
2019-06-30 00:00:00.000000,1533.805122750217
2019-07-31 00:00:00.000000,1544.5964812572413
2019-08-31 00:00:00.000000,1561.5677128770387
2019-09-30 00:00:00.000000,1543.4675170195196
2019-10-31 00:00:00.000000,1571.6439886395171
2019-11-30 00:00:00.000000,1684.9916792723395
2019-12-31 00:00:00.000000,1696.660578342576
2020-01-31 00:00:00.000000,1978.3191367092556
2020-02-29 00:00:00.000000,2048.7042073422144
2020-03-31 00:00:00.000000,2166.945045747982
2020-04-30 00:00:00.000000,2774.189988225623
2020-05-31 00:00:00.000000,2377.767311360488
2020-06-30 00:00:00.000000,2580.4241069796544
2020-07-31 00:00:00.000000,2563.957587386477
2020-08-31 00:00:00.000000,2442.9052129104207
2020-09-30 00:00:00.000000,2612.499443031964
2020-10-31 00:00:00.000000,2923.43176882199
2020-11-30 00:00:00.000000,2286.9261267315374
2020-12-31 00:00:00.000000,1960.602757046565
2021-01-31 00:00:00.000000,1983.9231480695867
2021-02-28 00:00:00.000000,1670.051989534138
2021-03-31 00:00:00.000000,1729.5158335732556
2021-04-30 00:00:00.000000,1613.9418492684006
2021-05-31 00:00:00.000000,1521.209278166468
2021-06-30 00:00:00.000000,1481.3227520368218
2021-07-31 00:00:00.000000,1478.4444699725627
2021-08-31 00:00:00.000000,1339.301970806622
2021-09-30 00:00:00.000000,1349.0377986639933
2021-10-31 00:00:00.000000,1203.4823185289756
2021-11-30 00:00:00.000000,1257.3328083737824
2021-12-31 00:00:00.000000,1300.7847510161118
2022-01-31 00:00:00.000000,946.1287510460572
2022-02-28 00:00:00.000000,872.0690145172566
2022-03-31 00:00:00.000000,682.2506426383841
2022-04-30 00:00:00.000000,534.9286749427115
2022-05-31 00:00:00.000000,570.0611006908567
2022-06-30 00:00:00.000000,573.207771075537
2022-07-31 00:00:00.000000,588.0117628508297
2022-08-31 00:00:00.000000,507.30365331484467
2022-09-30 00:00:00.000000,687.6277585139286
2022-10-31 00:00:00.000000,611.8055131075834
2022-11-30 00:00:00.000000,588.4730119382524
2022-12-31 00:00:00.000000,897.0962036478423
2023-01-31 00:00:00.000000,865.2741037099898
2023-02-28 00:00:00.000000,942.6321228437643
2023-03-31 00:00:00.000000,1039.819037899335
2023-04-30 00:00:00.000000,1009.2446907735501
2023-05-31 00:00:00.000000,1073.215179345446
2023-06-30 00:00:00.000000,1108.2007354253897
2023-07-31 00:00:00.000000,1137.3257148900148
2023-08-31 00:00:00.000000,1097.536150708415
2023-09-30 00:00:00.000000,1158.4648018664982
2023-10-31 00:00:00.000000,1075.0828800504764
2023-11-30 00:00:00.000000,1469.6636201803515
2023-12-31 00:00:00.000000,1567.146154145507
2024-01-31 00:00:00.000000,1334.542177723123
2024-02-29 00:00:00.000000,1539.4751202805005
2024-03-31 00:00:00.000000,1503.1005880004814
2024-04-30 00:00:00.000000,1717.1762625488186
2024-05-31 00:00:00.000000,1798.9835745970024
2024-06-30 00:00:00.000000,1873.8271011664533
2024-07-31 00:00:00.000000,1960.5184059406645
2024-08-31 00:00:00.000000,1831.8134453146515
2024-09-30 00:00:00.000000,1578.3983189196035
2024-10-31 00:00:00.000000,1936.8031902464998
2024-11-30 00:00:00.000000,2088.6809935461783
2024-12-31 00:00:00.000000,2217.26465829489
