,top1_return
2016-01-01,0.11271661805376287
2016-02-01,0.024807888805549627
2016-03-01,0.06396825115552951
2016-04-01,-0.058024933459504435
2016-05-01,-0.1028056570374477
2016-06-01,0.15927730814183727
2016-07-01,-0.03787002537926398
2016-08-01,-0.10179425076395165
2016-09-01,0.18588976468341323
2016-10-01,0.0537634151788724
2016-11-01,-0.014364213329701614
2016-12-01,0.03411040886775618
2017-01-01,0.1298148871463749
2017-02-01,0.0019603336864475462
2017-03-01,-0.044411223209894546
2017-04-01,-0.2316320094522164
2017-05-01,-0.029774707575412784
2017-06-01,-0.06369190862735985
2017-07-01,0.035979124655281636
2017-08-01,0.015044166661113412
2017-09-01,-0.14030158725280195
2017-10-01,-0.006943618833746945
2017-11-01,-0.005843370253089231
2017-12-01,-0.025244587262286067
2018-01-01,0.017693550921231704
2018-02-01,0.018289253008594297
2018-03-01,0.0138919664668542
2018-04-01,-0.02379821509617508
2018-05-01,-0.01814093290426344
2018-06-01,-0.14293201339389594
2018-07-01,-0.16353268097455498
2018-08-01,-0.08599504251166723
2018-09-01,0.03223578750546685
2018-10-01,-0.042635051570675486
2018-11-01,-0.05833182770705836
2018-12-01,-0.16602882232918592
2019-01-01,0.006731726910675473
2019-02-01,-0.13324451640624568
2019-03-01,-0.047221366045492874
2019-04-01,0.22791259442326828
2019-05-01,-0.01384535198803627
2019-06-01,-0.07384027511852909
2019-07-01,-0.091622165237365
2019-08-01,-0.028993239043612062
2019-09-01,-0.14326464923012983
2019-10-01,0.042631179506721795
2019-11-01,0.05860163789968631
2019-12-01,0.10329895838428227
2020-01-01,-0.003936121200373122
2020-02-01,-0.1188343591315475
2020-03-01,-0.1545226789306534
2020-04-01,-0.14919216139842262
2020-05-01,-0.3069418137644051
2020-06-01,-0.32228453139606894
2020-07-01,0.08196499412099789
2020-08-01,-6.879728882946967e-05
2020-09-01,-0.10087621001525815
2020-10-01,-0.11954713627416313
2020-11-01,-0.04403092299224687
2020-12-01,0.18759064119985047
2021-01-01,0.01190093454193808
2021-02-01,0.2178060985014325
2021-03-01,-0.03334948939004323
2021-04-01,-0.133256430005378
2021-05-01,0.11789581790124659
2021-06-01,0.29938244149525395
2021-07-01,0.15320282944965546
2021-08-01,0.04365315479774767
2021-09-01,-0.02770501448660523
2021-10-01,-0.11585245821175594
2021-11-01,-0.00965759550715184
2021-12-01,-0.07547712530406903
2022-01-01,0.013686513115038101
2022-02-01,0.055766026046101924
2022-03-01,0.0709919506998824
2022-04-01,0.06471653667303578
2022-05-01,-0.007998378862588251
2022-06-01,-0.1953296263755292
2022-07-01,-0.14120844680003242
2022-08-01,-0.019218016663281046
2022-09-01,0.006751262099217392
2022-10-01,0.037324103410658616
2022-11-01,0.018048263499528483
2022-12-01,-0.0021354927944402524
2023-01-01,0.0478017132424553
2023-02-01,0.03471145907480744
2023-03-01,0.0868846624954589
2023-04-01,0.27003973415194005
2023-05-01,-0.0699034561584646
2023-06-01,0.06550451399039536
2023-07-01,-0.0798251492247215
2023-08-01,0.20953174558588628
2023-09-01,-0.12038226675022379
2023-10-01,0.017511468937197128
2023-11-01,0.026022703998225705
2023-12-01,0.03790849854952327
2024-01-01,-0.015410916107330919
2024-02-01,-0.04506073135228783
2024-03-01,0.04239642299829671
2024-04-01,-0.08327800850774858
2024-05-01,0.038680262632480034
2024-06-01,0.19046349603895907
2024-07-01,-0.037732095082975925
2024-08-01,-0.0758293022608576
2024-09-01,0.2039895633497084
2024-10-01,-0.04513483794109918
2024-11-01,-0.057865029303936444
2024-12-01,-0.07470709541713716
