,top1_return
2016-01-01,0.26967394165113046
2016-02-01,0.012715479408001995
2016-03-01,0.1809835666886892
2016-04-01,0.10891279548189647
2016-05-01,0.21289575120261106
2016-06-01,-0.030563871408917254
2016-07-01,-0.0364906578450912
2016-08-01,-0.06298172966631332
2016-09-01,-0.12163112735465564
2016-10-01,0.01648312911090266
2016-11-01,0.13941968056634724
2016-12-01,-0.08989874919331331
2017-01-01,0.040118905114765235
2017-02-01,-0.004256119972983252
2017-03-01,-0.14939486030614701
2017-04-01,0.07957382175085748
2017-05-01,-0.12039873422475
2017-06-01,-0.11009594180972548
2017-07-01,0.14075533055039746
2017-08-01,0.07760105980757426
2017-09-01,0.09772144944912298
2017-10-01,0.07671723672010677
2017-11-01,-0.006364443289763488
2017-12-01,-0.07960293891886205
2018-01-01,-0.1554332166873742
2018-02-01,0.03849628224446211
2018-03-01,-0.034352847929119634
2018-04-01,0.010975420440836325
2018-05-01,-0.00013337747544839296
2018-06-01,-0.07835305333166176
2018-07-01,-0.02441144083554636
2018-08-01,-0.0016273400861377407
2018-09-01,-0.12161651332133494
2018-10-01,-0.004860700588426914
2018-11-01,0.030151798546897535
2018-12-01,-0.05562041933141115
2019-01-01,-0.04350953300358862
2019-02-01,-0.04021147017014881
2019-03-01,0.11956563479579474
2019-04-01,-0.008391965121153255
2019-05-01,-0.10186374675526455
2019-06-01,-0.01574912520638705
2019-07-01,0.12818030210316977
2019-08-01,0.07808782096031641
2019-09-01,-0.058765720167760715
2019-10-01,0.02888543178008951
2019-11-01,0.09958733182878587
2019-12-01,-0.001099235893869177
2020-01-01,0.031296893435405426
2020-02-01,-0.03745828408673724
2020-03-01,-0.20432447121244035
2020-04-01,0.10905593977183448
2020-05-01,-0.14311909557761027
2020-06-01,0.22264356595094692
2020-07-01,0.4424017765792825
2020-08-01,-0.05340312000403091
2020-09-01,-0.1785510121710947
2020-10-01,0.06571011852103958
2020-11-01,-0.03560161698769149
2020-12-01,0.05562364278183929
2021-01-01,0.19391192303640636
2021-02-01,0.007717280669677029
2021-03-01,-0.05380726912665601
2021-04-01,0.2802706783013058
2021-05-01,0.1809650418408646
2021-06-01,0.10088901444758713
2021-07-01,-0.04468822739732414
2021-08-01,-0.14696362871568225
2021-09-01,0.0348038731572744
2021-10-01,0.011588784384045203
2021-11-01,-0.024453228537148486
2021-12-01,0.0679267508910113
2022-01-01,0.19146318803612794
2022-02-01,0.07540619171526775
2022-03-01,0.20289506508197452
2022-04-01,-0.013291726239876067
2022-05-01,-0.030033276648141705
2022-06-01,-0.042628880314811934
2022-07-01,0.03663402572037433
2022-08-01,-0.061895466078088046
2022-09-01,-0.036079996551502735
2022-10-01,-0.22920636312735665
2022-11-01,-0.031228468260831255
2022-12-01,0.04759822542033576
2023-01-01,0.03613868055830216
2023-02-01,-0.2019313526690194
2023-03-01,-0.021159672501607107
2023-04-01,-0.03166340519559263
2023-05-01,-0.07575543019111552
2023-06-01,-0.041150034622613574
2023-07-01,0.06953708515794021
2023-08-01,-0.24027044764731265
2023-09-01,0.055684665518001664
2023-10-01,-0.08217083731075758
2023-11-01,-0.054075158908738374
2023-12-01,-0.0437553251080911
2024-01-01,0.14599168696080156
2024-02-01,-0.008662928838914286
2024-03-01,0.029524108411156602
2024-04-01,-0.08750452410892862
2024-05-01,-0.158209314039367
2024-06-01,-0.05113745741373921
2024-07-01,-0.030728658072247117
2024-08-01,-0.39377338586943456
2024-09-01,0.015960999273905818
2024-10-01,-0.006019270311814595
2024-11-01,-0.004876143490966212
2024-12-01,0.038284436616382145
