direction,run,date,baseline_ticker,gps_ticker,baseline_value,gps_value
short,1,2019-03-01,SU,GD,1007.7992808459041,570.2369526133027
short,1,2019-04-01,SU,GD,886.9182242301098,578.6592198897586
short,1,2019-05-01,CO,CP,931.536880665617,587.1319168875625
short,1,2019-06-01,CP,LE,877.4524418867677,558.4625267912697
short,1,2019-07-01,CP,ZS,857.3479851613668,600.041170789667
short,1,2019-08-01,NG,SV,717.5771074829482,522.0743093976498
short,1,2019-09-01,ZC,CC,669.887560772235,468.2210591790281
short,1,2019-10-01,CF,GD,694.5882783214745,445.3277561278362
short,1,2019-11-01,GD,LE,729.5331957302034,404.03746571080995
short,1,2019-12-01,CF,SU,594.2931512018757,392.36136476779234
short,1,2020-01-01,NG,HO,697.5461350122179,465.8623617041714
short,1,2020-02-01,NG,LE,772.0196884402284,540.2478544672749
short,1,2020-03-01,SU,HE,1035.6328592090697,690.201900555443
short,1,2020-04-01,LE,ZC,1044.298950993191,763.9254566741181
short,1,2020-05-01,CP,NG,931.3243752676784,1045.9357937955638
short,1,2020-06-01,CT,HO,899.4169550366777,731.0150371314509
short,1,2020-07-01,CT,LE,887.1332121172002,596.4789891382146
short,1,2020-08-01,SU,SV,949.3162625870123,469.7897323561411
short,1,2020-09-01,ZC,CC,978.3400320984904,583.1005131389003
short,1,2020-10-01,CF,CT,890.3090273747445,528.6392325365649
short,1,2020-11-01,GD,HO,1004.6212358624839,363.05851658677915
short,1,2020-12-01,CO,SU,1454.072160415087,359.8641429408622
short,1,2021-01-01,NG,CC,1459.239446593456,401.6828371813602
short,1,2021-02-01,NG,CF,1335.5994411311658,347.85659284603724
short,1,2021-03-01,SU,HE,1430.167331640347,307.9311054727646
short,1,2021-04-01,HO,CF,999.5133262258036,259.12861158577175
short,1,2021-05-01,NG,CT,1127.4092610393657,310.4512508545717
short,1,2021-06-01,CT,SV,1011.4069818409041,364.3805687791871
short,1,2021-07-01,CT,CP,874.5318496191425,366.3356031806059
short,1,2021-08-01,SU,HO,824.1075729043283,331.41764144411576
short,1,2021-09-01,ZC,CT,829.9304735498563,249.7819733830645
short,1,2021-10-01,CF,HO,850.7138881889856,245.86469535447975
short,1,2021-11-01,GD,SV,874.8852814356418,291.03974730977654
short,1,2021-12-01,CO,HO,895.8046802065038,234.48484667731094
short,1,2022-01-01,CO,CF,807.0735286574167,230.25427432103908
short,1,2022-02-01,NG,LE,748.6896464627739,229.18027586195063
short,1,2022-03-01,CC,SU,722.1756649900975,197.08959925627974
short,1,2022-04-01,GD,CC,728.2497225084668,195.0018567245765
short,1,2022-05-01,CT,NG,750.7511467206631,179.42966056680524
short,1,2022-06-01,SV,CC,737.8738495805404,197.17348448585767
short,1,2022-07-01,ZC,HE,739.2458260110711,199.16127722937912
short,1,2022-08-01,SU,ZS,706.9774198510191,202.34365667470718
short,1,2022-09-01,ZC,GD,700.8470206559086,200.1895685312385
short,1,2022-10-01,CF,HO,742.8768083790122,182.34151706737492
short,1,2022-11-01,SV,ZS,726.20040083657,170.31494505345842
short,1,2022-12-01,CO,NG,651.5572162520798,238.85637078339323
short,1,2023-01-01,CO,HE,726.4444909784684,263.25348028868507
short,1,2023-02-01,NG,LE,858.7129624648876,247.7779655111826
short,1,2023-03-01,CP,CF,967.3750152262381,297.4175965907586
short,1,2023-04-01,CF,GD,951.9776836829553,301.9624438387072
short,1,2023-05-01,CT,NG,959.7056931239233,274.7845522650585
short,1,2023-06-01,SV,CC,919.2540499312787,247.28348947953424
short,1,2023-07-01,ZC,HE,825.188021512252,222.15519357096963
short,1,2023-08-01,ZS,ZW,806.4985992980008,219.13323228057078
short,1,2023-09-01,NG,ZC,964.5723143368625,232.0408255806186
short,1,2023-10-01,NG,HO,1180.1758386654406,240.9998263908286
short,1,2023-11-01,SV,GD,1008.7635660356696,240.28961721713037
short,1,2023-12-01,CO,NG,991.5047279470667,294.1964446679032
short,1,2024-01-01,CO,HE,1036.8229846141471,256.27236973061395
short,1,2024-02-01,NG,CT,1186.5672190916066,216.44093782578622
short,1,2024-03-01,CP,CF,1096.5013522543989,237.09052013947374
short,1,2024-04-01,CF,CC,951.5765820660806,228.2542187242452
short,1,2024-05-01,CT,CP,1007.5048918662532,224.64864153922977
short,1,2024-06-01,CT,CC,1096.4934883253147,315.2363859524281
short,1,2024-07-01,ZC,SU,1186.4201080103542,345.8807127973777
short,1,2024-08-01,ZS,ZW,1246.58706776724,363.66696651037023
short,1,2024-09-01,NG,SV,1068.8339250610625,313.1967279981643
short,1,2024-10-01,NG,HO,1923.4236468292647,278.14302024519793
short,1,2024-11-01,SV,SV,2083.3215970945053,301.2655907153624
short,1,2024-12-01,NG,NG,1264.9793458356276,182.9265104328564
long,2,2016-01-01,CF,SU,1080.4461029798679,926.668815489316
long,2,2016-02-01,ZS,CT,1173.0482751986963,786.5527527736303
long,2,2016-03-01,NG,CO,1198.9021765948173,994.8672918441064
long,2,2016-04-01,HO,SV,1377.8127895495168,1059.2127782090135
long,2,2016-05-01,HE,CO,1359.6033205433469,1112.5473868269428
long,2,2016-06-01,SU,HE,1611.6825541397818,1104.926320944614
long,2,2016-07-01,SV,CO,1729.2581701494196,1102.1960014043989
long,2,2016-08-01,CF,SV,1683.2279862350324,1032.1764138188457
long,2,2016-09-01,NG,GD,1533.0335151139418,1078.1328531433153
long,2,2016-10-01,ZW,LE,1392.518265199084,1149.0230722701085
long,2,2016-11-01,SV,CF,1251.3116315813672,1090.4477464670804
long,2,2016-12-01,CT,CP,1323.9421834687928,1031.8481612695425
long,2,2017-01-01,SV,NG,1327.8143526758565,986.760012548868
long,2,2017-02-01,ZS,CT,1248.1356903220953,1066.4547962292415
long,2,2017-03-01,CP,ZC,1200.6766980976895,1082.6424999730664
long,2,2017-04-01,HO,CO,1090.8635395257813,862.4705396182816
long,2,2017-05-01,NG,HO,953.2487803230455,852.979853795482
long,2,2017-06-01,SU,CP,875.9862926132595,832.9760008817458
long,2,2017-07-01,SV,LE,853.3615792819489,745.2679973941086
long,2,2017-08-01,CF,GD,781.7255038358236,795.317246333415
long,2,2017-09-01,NG,HE,712.4185789465645,803.9375843757676
long,2,2017-10-01,ZW,GD,668.1228298014119,792.5840347533768
long,2,2017-11-01,SV,CF,705.4511041036118,734.9411020465326
long,2,2017-12-01,CT,ZW,772.5540607041448,727.7149326991182
long,2,2018-01-01,SV,GD,752.2716131311572,766.660184830996
long,2,2018-02-01,CO,GD,850.1875539978913,745.8846947805708
long,2,2018-03-01,NG,CP,793.76772485736,677.7655191544878
long,2,2018-04-01,HO,HE,819.20996071361,656.7044547978868
long,2,2018-05-01,HE,CC,820.1695955207305,500.3539457353641
long,2,2018-06-01,SU,HE,726.7299783511264,463.23650527287884
long,2,2018-07-01,SV,SU,693.1305868912588,429.19478942605
long,2,2018-08-01,CO,HO,706.9946326250653,443.41955856597855
long,2,2018-09-01,SU,HO,706.2567568543193,451.9508957581124
long,2,2018-10-01,ZW,ZS,728.4624007028019,483.89996139505666
long,2,2018-11-01,SV,HO,673.612096347915,412.9866927610394
long,2,2018-12-01,CT,NG,676.2750245865981,275.72598005882264
long,2,2019-01-01,CF,SU,695.2053963357677,308.5874874984882
long,2,2019-02-01,CO,CP,723.0876481892125,318.38198306746233
long,2,2019-03-01,CC,NG,809.1126521140385,255.0989977559771
long,2,2019-04-01,HO,CO,781.3657329332805,358.41735183504073
long,2,2019-05-01,HE,HO,865.333030393719,303.40376049041004
long,2,2019-06-01,HE,HE,722.6188021933813,253.36518344479808
long,2,2019-07-01,SV,CT,749.4877080739765,258.1110580708244
long,2,2019-08-01,ZS,LE,767.1753227751934,235.36042990557706
long,2,2019-09-01,SU,CF,756.5373441246372,258.250959397704
long,2,2019-10-01,CT,HE,852.6607461527655,251.60764055902817
long,2,2019-11-01,SV,ZW,819.6300239977293,280.7281185303873
long,2,2019-12-01,CT,SU,879.7665980849329,297.64735926058836
long,2,2020-01-01,CF,CO,597.9951402307455,256.9543982529367
long,2,2020-02-01,CT,ZS,543.8000700727417,269.0569366050706
long,2,2020-03-01,HE,LE,411.55805302791526,268.3776429861726
long,2,2020-04-01,CC,HE,517.3340630748744,269.22357733046175
long,2,2020-05-01,HE,ZS,455.1359138750421,277.82900724784764
long,2,2020-06-01,SU,CF,567.4207331869866,319.9949975387702
long,2,2020-07-01,CO,SU,497.78869076152233,348.5525888591825
long,2,2020-08-01,NG,HO,504.88439413271107,271.12833402296224
long,2,2020-09-01,SU,LE,671.3648473310831,293.8497337991195
long,2,2020-10-01,CT,GD,794.9319786860087,281.2909673559936
long,2,2020-11-01,ZW,CT,767.609781152031,301.46272089164677
long,2,2020-12-01,ZC,CC,828.9420575280592,300.0683340595233
long,2,2021-01-01,SU,ZW,773.9180570812675,299.28655572708357
long,2,2021-02-01,CO,SV,873.2317121560831,294.43712093455844
long,2,2021-03-01,NG,ZS,714.2168079634093,315.93764307218856
long,2,2021-04-01,CC,ZS,762.3481380408537,344.61443520311326
long,2,2021-05-01,HE,SU,693.3935789018553,311.41566867109356
long,2,2021-06-01,SU,CC,806.5466295444755,311.1873438606979
long,2,2021-07-01,CO,SU,874.0753871721048,317.77274231105764
long,2,2021-08-01,CO,CC,927.144331326327,353.6478895717958
long,2,2021-09-01,SU,HE,969.5730173661785,353.6410450573578
long,2,2021-10-01,LE,CP,1004.2257791194705,352.4584584339712
long,2,2021-11-01,ZW,HE,1101.8280666227465,380.0437373216033
long,2,2021-12-01,ZC,ZW,1199.287856068801,370.3831213858142
long,2,2022-01-01,SV,CF,1240.803520801255,337.57220453649444
long,2,2022-02-01,CP,LE,1306.7765882236179,343.8805491149968
long,2,2022-03-01,ZC,CF,1450.875578849719,366.40190954293604
long,2,2022-04-01,CC,HE,1277.2403874810989,282.8377358255592
long,2,2022-05-01,HE,HO,1189.8592812142997,325.0653792880613
long,2,2022-06-01,SU,CF,1241.6657687195618,350.0475007501498
long,2,2022-07-01,CO,NG,1437.5208299629442,464.2600806497293
long,2,2022-08-01,CO,ZS,1406.9168732806509,466.0686501688212
long,2,2022-09-01,SU,CT,1433.198788449268,332.932113200744
long,2,2022-10-01,LE,SU,1505.6506374472453,323.19137363796204
long,2,2022-11-01,ZW,HE,1411.3187220823365,367.34584318802786
long,2,2022-12-01,ZC,ZW,1408.4116762649544,364.1870765822438
long,2,2023-01-01,NG,CF,684.5497526654076,405.5758502109567
long,2,2023-02-01,CP,ZS,687.3959459900677,416.4162286386277
long,2,2023-03-01,NG,CT,418.673406775105,445.94489146026507
long,2,2023-04-01,HO,NG,385.9946771834491,399.51900119239895
long,2,2023-05-01,CO,CP,322.65305596368233,368.5166812401987
long,2,2023-06-01,LE,HE,344.1888660720937,382.0290133516135
long,2,2023-07-01,CO,CP,371.426273352533,416.7644039620019
long,2,2023-08-01,NG,ZC,474.6437833257066,363.48155081024436
long,2,2023-09-01,SU,CP,473.0514161969795,348.79176443354555
long,2,2023-10-01,LE,HE,443.5568440440541,374.4808803971805
long,2,2023-11-01,HE,LE,411.1597255931983,342.23995264544203
long,2,2023-12-01,ZC,ZS,396.4234424622487,316.14384741487805
long,2,2024-01-01,GD,CP,371.2726748554101,315.45984583081093
long,2,2024-02-01,CP,CC,366.7806824247379,401.74146285585533
long,2,2024-03-01,ZC,CP,352.9608713051982,425.0979879974998
long,2,2024-04-01,CT,SU,374.89252469949696,369.5889684938329
long,2,2024-05-01,CO,LE,392.87265646718066,375.7573767941548
long,2,2024-06-01,LE,CP,393.28771596257315,314.78332733516993
long,2,2024-07-01,CO,SU,507.39441339180337,312.4239425657017
long,2,2024-08-01,NG,HO,428.77880685715905,278.7838203017064
long,2,2024-09-01,SU,LE,546.7103193186666,276.2568639622264
long,2,2024-10-01,SU,ZC,528.1316777352448,261.2310889259811
long,2,2024-11-01,CF,ZS,716.0439784933819,239.83307373113274
long,2,2024-12-01,ZW,CP,691.2172493611528,217.72895870753746
