,top1_return_gps
2016-01-01,0.04783920513706841
2016-02-01,0.114372041937008
2016-03-01,-0.050255631944992496
2016-04-01,0.23692076060683442
2016-05-01,-0.02028631924216373
2016-06-01,0.27299911971625557
2016-07-01,-0.13519544618762647
2016-08-01,-0.13700981599363138
2016-09-01,-0.014400406330221882
2016-10-01,-0.12454531919495504
2016-11-01,0.08618264047843538
2016-12-01,-0.02053178907684272
2017-01-01,0.02691905001152972
2017-02-01,-0.027371316036527538
2017-03-01,-0.04762356960884506
2017-04-01,0.011201555893630033
2017-05-01,-0.1337517787492235
2017-06-01,-0.040525060635700494
2017-07-01,0.07644768111808009
2017-08-01,-0.07787601457656912
2017-09-01,0.09255994410624879
2017-10-01,0.02289002465262402
2017-11-01,-0.05571621969092433
2017-12-01,-0.05606445285898454
2018-01-01,0.00998169231360535
2018-02-01,-0.025876883831231323
2018-03-01,-0.12534500940813997
2018-04-01,0.03392811690208131
2018-05-01,-0.08661350576154836
2018-06-01,0.12387878295939991
2018-07-01,-0.14496585464210776
2018-08-01,-0.019404565466322743
2018-09-01,-0.016886549031342346
2018-10-01,-0.07353861143242557
2018-11-01,-0.006448256836390165
2018-12-01,-0.04454089085916979
2019-01-01,0.06458780303246736
2019-02-01,-0.1039456430501573
2019-03-01,-0.024404639586821597
2019-04-01,-0.043217569026844815
2019-05-01,0.04242272524508217
2019-06-01,0.016687099523023496
2019-07-01,-0.09562616259785162
2019-08-01,-0.013467148626612024
2019-09-01,0.23589802819818684
2019-10-01,-0.19138734631778365
2019-11-01,-0.06020018378984038
2019-12-01,0.05270757109881652
2020-01-01,-0.2211665683185784
2020-02-01,-0.03273495758877798
2020-03-01,-0.19704084415300016
2020-04-01,-0.05120605864294592
2020-05-01,0.10451151323238861
2020-06-01,-0.07716022332619066
2020-07-01,0.13740787403118926
2020-08-01,-0.00884698207820278
2020-09-01,0.05608229066136494
2020-10-01,-0.07113423377094241
2020-11-01,0.24311236919923007
2020-12-01,-0.07131741608074804
2021-01-01,-0.031098409441854602
2021-02-01,0.0038019970412519477
2021-03-01,-0.08341835294435418
2021-04-01,0.09516420241124512
2021-05-01,-0.022392871689931537
2021-06-01,0.07703288224213778
2021-07-01,-0.019062159958052605
2021-08-01,0.03782633365977972
2021-09-01,-0.04274916615564095
2021-10-01,0.0028988555657165627
2021-11-01,0.09657242626002427
2021-12-01,0.07692248719504735
2022-01-01,0.08314306107897895
2022-02-01,-0.0021233040702286488
2022-03-01,-0.06980578709845842
2022-04-01,-0.02705303750270427
2022-05-01,0.21631351641827878
2022-06-01,0.0023628952710215145
2022-07-01,-0.05788571003602305
2022-08-01,0.06230124041030449
2022-09-01,-0.28889905846975295
2022-10-01,0.004254576556165679
2022-11-01,0.21683493272611076
2022-12-01,0.146206272141445
2023-01-01,0.13656687806795054
2023-02-01,0.03017393790038847
2023-03-01,0.15322093897427358
2023-04-01,0.18069459161257906
2023-05-01,-0.051758099257431245
2023-06-01,-0.11441386113734264
2023-07-01,0.016365897790905803
2023-08-01,0.13698157354410978
2023-09-01,0.005428120984364737
2023-10-01,-0.05377183018767895
2023-11-01,-0.05226516512684087
2023-12-01,-0.2865206104591759
2024-01-01,-0.17707648090402084
2024-02-01,-0.009714523769078665
2024-03-01,-0.01395055231740272
2024-04-01,-0.060173809280300916
2024-05-01,-0.05197222257935896
2024-06-01,-0.1933313332261798
2024-07-01,-0.06822796483850979
2024-08-01,-0.17880575666380627
2024-09-01,-0.025066437247794227
2024-10-01,0.15269804896047878
2024-11-01,0.5023790712472458
2024-12-01,-0.08427141057826626
