,top1_return
2016-01-01,-0.13657304341497445
2016-02-01,0.09584501676493629
2016-03-01,-0.05397996417932971
2016-04-01,0.04124466589224296
2016-05-01,0.0666608557481092
2016-06-01,0.14404930708286123
2016-07-01,-0.028309220355235643
2016-08-01,0.06931992280196697
2016-09-01,0.08819318129648024
2016-10-01,0.04261451673897998
2016-11-01,-0.15770112349553211
2016-12-01,-0.03544847847328969
2017-01-01,0.08544618732941256
2017-02-01,-0.19906970853223538
2017-03-01,0.041961262897215246
2017-04-01,-0.14010045795104065
2017-05-01,-0.2846355101936522
2017-06-01,-0.06053539902898264
2017-07-01,0.17653780115027073
2017-08-01,0.0027307097267679215
2017-09-01,0.013285604194793299
2017-10-01,-0.03047791658220167
2017-11-01,0.023716119602309016
2017-12-01,-0.07119678752160541
2018-01-01,0.0856151294306462
2018-02-01,0.06393367571937114
2018-03-01,-0.00760835956118211
2018-04-01,0.18528017615055115
2018-05-01,0.04959045299088882
2018-06-01,0.17515036784371807
2018-07-01,-0.07062468018828572
2018-08-01,0.0036717721809900183
2018-09-01,-0.04024480313653833
2018-10-01,0.022705722056229893
2018-11-01,0.054873126311135945
2018-12-01,-0.033222194033209695
2019-01-01,0.021296448474106278
2019-02-01,-0.09300654225598393
2019-03-01,0.027783884712053508
2019-04-01,0.03089003709251381
2019-05-01,0.009711857227069798
2019-06-01,0.0452713574005037
2019-07-01,-0.18833458124061653
2019-08-01,0.03802855867080712
2019-09-01,-0.0014686273507868997
2019-10-01,0.024762107581586035
2019-11-01,-0.006869670765767166
2019-12-01,-0.03934059062561568
2020-01-01,0.027865983593911903
2020-02-01,-0.11756492862919099
2020-03-01,-0.19025548215827814
2020-04-01,0.08393184308062285
2020-05-01,-0.05166968929685234
2020-06-01,0.017976947103346408
2020-07-01,0.10471526033688727
2020-08-01,-0.05334591519909648
2020-09-01,0.06040470304551304
2020-10-01,0.03412919565635586
2020-11-01,-0.07559937145020901
2020-12-01,0.3858613975949807
2021-01-01,-0.07097893090923924
2021-02-01,-0.14524343056749278
2021-03-01,-0.12973060204953957
2021-04-01,0.26886033231444184
2021-05-01,-0.03758515590403433
2021-06-01,0.3151720870298287
2021-07-01,0.03163729702507556
2021-08-01,-0.017534303150149144
2021-09-01,0.036631526946347304
2021-10-01,-0.002545566585958059
2021-11-01,0.013007812694827647
2021-12-01,0.0815918177181334
2022-01-01,0.007818840359999912
2022-02-01,0.30577882368046994
2022-03-01,0.1266715136813219
2022-04-01,0.25567112698847394
2022-05-01,-0.0075695562941926475
2022-06-01,-0.2924991644506377
2022-07-01,0.03659153713272789
2022-08-01,-0.09475471671946867
2022-09-01,0.058330886430188134
2022-10-01,0.08087861714953348
2022-11-01,9.36023104187722e-05
2022-12-01,0.07056704558334759
2023-01-01,0.09603590056683142
2023-02-01,-0.0638448902391553
2023-03-01,-0.16413810035806875
2023-04-01,0.2458910305801978
2023-05-01,-0.096173544205434
2023-06-01,-0.2087764595163445
2023-07-01,-0.03300082164271567
2023-08-01,0.020283413639126113
2023-09-01,0.09543268103659353
2023-10-01,0.020284072354264104
2023-11-01,0.02504291611400511
2023-12-01,0.02453940013138145
2024-01-01,-0.0019662212607193252
2024-02-01,-0.019405854405319944
2024-03-01,-0.03720816959201989
2024-04-01,0.17671806234259102
2024-05-01,-0.048316304367035934
2024-06-01,-0.003240002822529009
2024-07-01,-0.03582810700293626
2024-08-01,0.030541297366707187
2024-09-01,0.1588220406126617
2024-10-01,-0.10441893243024192
2024-11-01,0.07422665122133587
2024-12-01,-0.02887950659521965
