date,portfolio_1
2015-12-31 23:59:59.999999,1000.0
2016-01-04 00:00:00.000000,1018.5276679841896
2016-01-05 00:00:00.000000,1039.6214362560515
2016-01-06 00:00:00.000000,1098.1001420454545
2016-01-07 00:00:00.000000,1120.7052768918525
2016-01-08 00:00:00.000000,1126.256555944056
2016-01-11 00:00:00.000000,1188.5954797047968
2016-01-12 00:00:00.000000,1226.3047271573605
2016-01-13 00:00:00.000000,1231.3834023574389
2016-01-14 00:00:00.000000,1203.7721893491125
2016-01-15 00:00:00.000000,1271.9027640671275
2016-01-19 00:00:00.000000,1307.173655732161
2016-01-20 00:00:00.000000,1363.425925925926
2016-01-21 00:00:00.000000,1308.944293938368
2016-01-22 00:00:00.000000,1200.7805219012118
2016-01-25 00:00:00.000000,1273.998846407383
2016-01-26 00:00:00.000000,1229.0341812400638
2016-01-27 00:00:00.000000,1196.6911764705885
2016-01-28 00:00:00.000000,1163.5498193859123
2016-01-29 00:00:00.000000,1149.7062760261751
2016-02-01 00:00:00.000000,1167.3111533778258
2016-02-02 00:00:00.000000,1159.2110759835311
2016-02-03 00:00:00.000000,1170.947636721682
2016-02-04 00:00:00.000000,1170.947636721682
2016-02-05 00:00:00.000000,1144.213672412968
2016-02-08 00:00:00.000000,1126.2148056559101
2016-02-09 00:00:00.000000,1126.2148056559101
2016-02-10 00:00:00.000000,1127.9045503005552
2016-02-11 00:00:00.000000,1154.7594205458067
2016-02-12 00:00:00.000000,1145.9579005721343
2016-02-16 00:00:00.000000,1139.0127011747275
2016-02-17 00:00:00.000000,1143.3435479472548
2016-02-18 00:00:00.000000,1170.036393424623
2016-02-19 00:00:00.000000,1186.6588520525968
2016-02-22 00:00:00.000000,1178.2890012152354
2016-02-23 00:00:00.000000,1081.6523493170075
2016-02-24 00:00:00.000000,1083.210926189222
2016-02-25 00:00:00.000000,1058.800539120169
2016-02-26 00:00:00.000000,1073.9262611076
2016-02-29 00:00:00.000000,1047.0033186285796
2016-03-01 00:00:00.000000,1047.9466211411866
2016-03-02 00:00:00.000000,1042.614463977985
2016-03-03 00:00:00.000000,1041.2017072517276
2016-03-04 00:00:00.000000,1021.8176329145944
2016-03-07 00:00:00.000000,1021.1386843212956
2016-03-08 00:00:00.000000,1034.8913938744442
2016-03-09 00:00:00.000000,1017.0838649262408
2016-03-10 00:00:00.000000,1003.7973350121162
2016-03-11 00:00:00.000000,1003.7973350121162
2016-03-14 00:00:00.000000,997.6070885449853
2016-03-15 00:00:00.000000,1006.7564493308548
2016-03-16 00:00:00.000000,1011.0616578312828
2016-03-17 00:00:00.000000,986.4016173963736
2016-03-18 00:00:00.000000,985.7689030811737
2016-03-21 00:00:00.000000,1000.5297655622069
2016-03-22 00:00:00.000000,1012.7273277782865
2016-03-23 00:00:00.000000,1037.336294231218
2016-03-24 00:00:00.000000,1037.6865090503372
2016-03-28 00:00:00.000000,1034.8913938744442
2016-03-29 00:00:00.000000,1034.8913938744442
2016-03-30 00:00:00.000000,1033.4994753890717
2016-03-31 00:00:00.000000,1041.907606714271
2016-04-01 00:00:00.000000,1048.3070143052444
2016-04-04 00:00:00.000000,1051.9180119761063
2016-04-05 00:00:00.000000,1043.1064020839838
2016-04-06 00:00:00.000000,1048.0500343213484
2016-04-07 00:00:00.000000,1036.447379395932
2016-04-08 00:00:00.000000,1031.1976459257646
2016-04-11 00:00:00.000000,1019.5577360909906
2016-04-12 00:00:00.000000,1017.2128098996477
2016-04-13 00:00:00.000000,1027.4802787811152
