date,portfolio_1
2015-12-31 23:59:59.999999,1000.0
2016-01-31 00:00:00.000000,1149.7062760261747
2016-02-29 00:00:00.000000,1047.0033186285789
2016-03-31 00:00:00.000000,1041.9076067142705
2016-04-30 00:00:00.000000,993.8811561429414
2016-05-31 00:00:00.000000,1110.780570356778
2016-06-30 00:00:00.000000,1097.2982699557085
2016-07-31 00:00:00.000000,1265.4144357192247
2016-08-31 00:00:00.000000,1237.8595778979475
2016-09-30 00:00:00.000000,1156.8473202219313
2016-10-31 00:00:00.000000,1185.8752341043205
2016-11-30 00:00:00.000000,1285.0194321216638
2016-12-31 00:00:00.000000,1327.181997437439
2017-01-31 00:00:00.000000,1414.6219526383643
2017-02-28 00:00:00.000000,1506.4785863726706
2017-03-31 00:00:00.000000,1365.7109261968644
2017-04-30 00:00:00.000000,1344.6812069183868
2017-05-31 00:00:00.000000,1389.5385660823051
2017-06-30 00:00:00.000000,1365.3771865377398
2017-07-31 00:00:00.000000,1262.6058145008092
2017-08-31 00:00:00.000000,1182.4231123436814
2017-09-30 00:00:00.000000,1249.0638152782108
2017-10-31 00:00:00.000000,1094.3211106848885
2017-11-30 00:00:00.000000,1103.091829073758
2017-12-31 00:00:00.000000,1073.9455783643334
2018-01-31 00:00:00.000000,1071.9143207115394
2018-02-28 00:00:00.000000,972.3381681302917
2018-03-31 00:00:00.000000,1001.9228839335702
2018-04-30 00:00:00.000000,1031.3802091636633
2018-05-31 00:00:00.000000,1021.7380450226714
2018-06-30 00:00:00.000000,1142.5063451009073
2018-07-31 00:00:00.000000,1074.138326720279
2018-08-31 00:00:00.000000,1129.3959010439964
2018-09-30 00:00:00.000000,1155.8237651284257
2018-10-31 00:00:00.000000,1208.5478926396142
2018-11-30 00:00:00.000000,1231.8152632829563
2018-12-31 00:00:00.000000,1801.309855540023
2019-01-31 00:00:00.000000,1704.8529311333807
2019-02-28 00:00:00.000000,1882.8278016232064
2019-03-31 00:00:00.000000,1986.066814769122
2019-04-30 00:00:00.000000,1998.8216982485874
2019-05-31 00:00:00.000000,2367.620180065578
2019-06-30 00:00:00.000000,2290.7674122527255
2019-07-31 00:00:00.000000,2353.601941585676
2019-08-31 00:00:00.000000,2379.4621090638143
2019-09-30 00:00:00.000000,2288.4524751742765
2019-10-31 00:00:00.000000,2153.6035732687874
2019-11-30 00:00:00.000000,2244.009026876482
2019-12-31 00:00:00.000000,2032.7419716500194
2020-01-31 00:00:00.000000,2410.3042776148877
2020-02-29 00:00:00.000000,2452.0049877680053
2020-03-31 00:00:00.000000,2768.6250842473214
2020-04-30 00:00:00.000000,2757.0186979208647
2020-05-31 00:00:00.000000,3021.4262387791005
2020-06-30 00:00:00.000000,3203.867696809294
2020-07-31 00:00:00.000000,2905.5675900632436
2020-08-31 00:00:00.000000,2710.7729802427893
2020-09-30 00:00:00.000000,2675.2257600059756
2020-10-31 00:00:00.000000,2492.703816438126
2020-11-30 00:00:00.000000,2340.552335248144
2020-12-31 00:00:00.000000,2678.6072785334377
2021-01-31 00:00:00.000000,2710.467974897351
2021-02-28 00:00:00.000000,2663.6877039123397
2021-03-31 00:00:00.000000,2977.239094177377
2021-04-30 00:00:00.000000,2572.7737990377404
2021-05-31 00:00:00.000000,2384.6384490536266
2021-06-30 00:00:00.000000,2336.9309340750774
2021-07-31 00:00:00.000000,2330.4265537416677
2021-08-31 00:00:00.000000,2336.049465328931
2021-09-30 00:00:00.000000,2529.757363485569
2021-10-31 00:00:00.000000,2256.807229670266
2021-11-30 00:00:00.000000,2368.582989452735
2021-12-31 00:00:00.000000,2216.4015323803965
2022-01-31 00:00:00.000000,1999.4773118699532
2022-02-28 00:00:00.000000,2127.6855049749993
2022-03-31 00:00:00.000000,1929.621892267142
2022-04-30 00:00:00.000000,1991.5454444167435
2022-05-31 00:00:00.000000,2082.6216061547757
2022-06-30 00:00:00.000000,2177.1146971490166
2022-07-31 00:00:00.000000,1979.0190924349129
2022-08-31 00:00:00.000000,1964.7255984111723
2022-09-30 00:00:00.000000,2019.5927933895298
2022-10-31 00:00:00.000000,1869.2675675233127
2022-11-30 00:00:00.000000,1648.7805021405243
2022-12-31 00:00:00.000000,2513.4792915092066
2023-01-31 00:00:00.000000,2275.520278757005
2023-02-28 00:00:00.000000,2304.5358544993283
2023-03-31 00:00:00.000000,2075.6125844314283
2023-04-30 00:00:00.000000,2025.6931453446116
2023-05-31 00:00:00.000000,1949.7084199852022
2023-06-30 00:00:00.000000,1928.8631331545091
2023-07-31 00:00:00.000000,1856.279611607419
2023-08-31 00:00:00.000000,1841.910960320972
2023-09-30 00:00:00.000000,2031.2667910948155
2023-10-31 00:00:00.000000,1885.0638779897631
2023-11-30 00:00:00.000000,2004.618768529647
2023-12-31 00:00:00.000000,2203.226731843697
2024-01-31 00:00:00.000000,1948.993652527966
2024-02-29 00:00:00.000000,2248.2820608716047
2024-03-31 00:00:00.000000,2089.5013641300743
2024-04-30 00:00:00.000000,2144.4325010419934
2024-05-31 00:00:00.000000,2205.6452775031225
2024-06-30 00:00:00.000000,2273.0753946847335
2024-07-31 00:00:00.000000,2414.010523254588
2024-08-31 00:00:00.000000,2409.067054288676
2024-09-30 00:00:00.000000,2233.6136393201214
2024-10-31 00:00:00.000000,2189.105033718523
2024-11-30 00:00:00.000000,2246.5722601257426
2024-12-31 00:00:00.000000,1902.9311131108439
