,top1_return_gps
2016-01-01,-0.07333118451068399
2016-02-01,-0.1512040336025542
2016-03-01,0.2648449685490184
2016-04-01,0.06467745687531368
2016-05-01,0.050353063817933474
2016-06-01,-0.0068501045192012056
2016-07-01,-0.0024710421758086243
2016-08-01,-0.0635273467662153
2016-09-01,0.04452382239043806
2016-10-01,0.06575276777821171
2016-11-01,-0.050978372163843266
2016-12-01,-0.053739012609630765
2017-01-01,-0.04369649567936418
2017-02-01,0.08076409934216588
2017-03-01,0.015178987239835351
2017-04-01,-0.2033653402302812
2017-05-01,-0.011004069573205433
2017-06-01,-0.023451729633150897
2017-07-01,-0.10529475446446701
2017-08-01,0.06715604200677827
2017-09-01,0.010838867234546079
2017-10-01,-0.014122426719490266
2017-11-01,-0.07272784989263714
2017-12-01,-0.00983231081686986
2018-01-01,0.05351718149774465
2018-02-01,-0.027098694390924827
2018-03-01,-0.09132668373913033
2018-04-01,-0.031074263534200952
2018-05-01,-0.23808352131651445
2018-06-01,-0.0741823678594844
2018-07-01,-0.07348668651831713
2018-08-01,0.033142921327052655
2018-09-01,0.019239875705357345
2018-10-01,0.07069145329019033
2018-11-01,-0.14654530748375805
2018-12-01,-0.3323611029318031
2019-01-01,0.11918175948691867
2019-02-01,0.03173976899832054
2019-03-01,-0.1987643418191667
2019-04-01,0.4050127793049818
2019-05-01,-0.15349031251687373
2019-06-01,-0.1649240502646755
2019-07-01,0.01873136064513914
2019-08-01,-0.08814278758643768
2019-09-01,0.09725734058741398
2019-10-01,-0.025724275542555297
2019-11-01,0.11573765370025546
2019-12-01,0.0602691344877504
2020-01-01,-0.13671534364941318
2020-02-01,0.047099946272258775
2020-03-01,-0.002524720705844863
2020-04-01,0.0031520298594052143
2020-05-01,0.0319638792512702
2020-06-01,0.15176957477772213
2020-07-01,0.08924386799813111
2020-08-01,-0.2221307696770548
2020-09-01,0.0838031180254033
2020-10-01,-0.042738736839255664
2020-11-01,0.0717113447518718
2020-12-01,-0.004625403857562493
2021-01-01,-0.002605334331228115
2021-02-01,-0.016203316519661226
2021-03-01,0.07302245745844282
2021-04-01,0.09076725347467485
2021-05-01,-0.09633597185925369
2021-06-01,-0.0007331834373330848
2021-07-01,0.021162166714940867
2021-08-01,0.11289560898090234
2021-09-01,-1.9354037277818925e-05
2021-10-01,-0.003344031016520699
2021-11-01,0.07826533376499989
2021-12-01,-0.025419747747649546
2022-01-01,-0.08858642566258268
2022-02-01,0.01868739337459413
2022-03-01,0.06549181245028146
2022-04-01,-0.2280669711072686
2022-05-01,0.14929989217756323
2022-06-01,0.07685260582595066
2022-07-01,0.32627737565565407
2022-08-01,0.003895595582029898
2022-09-01,-0.2856586404596232
2022-10-01,-0.029257434703839125
2022-11-01,0.13662019828390437
2022-12-01,-0.008598890294689632
2023-01-01,0.11364701355449158
2023-02-01,0.02672836270214929
2023-03-01,0.07091141216607766
2023-04-01,-0.10410678798414441
2023-05-01,-0.07759911258205776
2023-06-01,0.036666812655374637
2023-07-01,0.09092343616954168
2023-08-01,-0.12784885812036761
2023-09-01,-0.040414118251541176
2023-10-01,0.07365172742927362
2023-11-01,-0.08609499026370371
2023-12-01,-0.07625090241173382
2024-01-01,-0.002163577085748103
2024-02-01,0.2735106168514372
2024-03-01,0.058138199068650254
2024-04-01,-0.13057935128122355
2024-05-01,0.01668991454333635
2024-06-01,-0.16226973367548103
2024-07-01,-0.007495265995953071
2024-08-01,-0.10767459749638386
2024-09-01,-0.009064214475378307
2024-10-01,-0.054390594393701086
2024-11-01,-0.08191220762744444
2024-12-01,-0.09216458213922285
