,top1_return
2016-01-01,-0.017535775511354434
2016-02-01,-0.03334416822308883
2016-03-01,0.07462940214515035
2016-04-01,0.06541071303517154
2016-05-01,-0.04009488798246086
2016-06-01,0.07966283620617731
2016-07-01,-0.007019214702683851
2016-08-01,-0.13749951438049246
2016-09-01,-0.17179404081340066
2016-10-01,0.009983720587228406
2016-11-01,-0.06400516227876474
2016-12-01,-0.03235937577943615
2017-01-01,0.07471144024988541
2017-02-01,-0.009177767167200535
2017-03-01,-0.06729128455394806
2017-04-01,-0.10367728632154638
2017-05-01,0.10684910734601116
2017-06-01,-0.001416233431323799
2017-07-01,0.01664216808419039
2017-08-01,-0.07118707846966033
2017-09-01,-0.1672655669109433
2017-10-01,-0.008897856582776642
2017-11-01,0.07784578515407414
2017-12-01,0.12350064831461705
2018-01-01,0.07031190066387061
2018-02-01,-0.03802113666355278
2018-03-01,-0.019545817593632164
2018-04-01,-0.015964959752580055
2018-05-01,0.07590539018520892
2018-06-01,-0.03967756782341325
2018-07-01,-0.09408555403702434
2018-08-01,-0.17918257931993697
2018-09-01,0.013384335284629678
2018-10-01,0.06034185170874262
2018-11-01,-0.06611539256971632
2018-12-01,-0.07874854515721019
2019-01-01,0.0556733305313013
2019-02-01,-0.008997148117685372
2019-03-01,-0.017789536942193096
2019-04-01,-0.12515682548201978
2019-05-01,-0.08046056589276307
2019-06-01,0.013312976779665364
2019-07-01,-0.02677392059256456
2019-08-01,0.005452159466584838
2019-09-01,0.15697877279670536
2019-10-01,0.03231869240132035
2019-11-01,-0.23749851811177292
2019-12-01,0.07427595419866373
2020-01-01,0.030852484614302567
2020-02-01,-0.018000521894372845
2020-03-01,-0.15460016803945664
2020-04-01,0.005900902074850833
2020-05-01,-0.016775387366664174
2020-06-01,0.16498674124590984
2020-07-01,0.03644042165085981
2020-08-01,0.006685009730757363
2020-09-01,0.27940229166352526
2020-10-01,-0.0062210333741662405
2020-11-01,-0.12323529108044629
2020-12-01,0.12621074667276133
2021-01-01,-0.0788565355805868
2021-02-01,0.20940970266654402
2021-03-01,0.040690453949266736
2021-04-01,0.011987206430137398
2021-05-01,0.18581319594229506
2021-06-01,-0.3184731465741858
2021-07-01,-0.09292842639425547
2021-08-01,0.010088507466745167
2021-09-01,-0.0850589653986723
2021-10-01,0.048348722183408244
2021-11-01,-0.24560864976744334
2021-12-01,0.06201836658892468
2022-01-01,-0.0030838092438337794
2022-02-01,0.016845622354923817
2022-03-01,0.06716950521532317
2022-04-01,0.22423024826047389
2022-05-01,0.005113531896303591
2022-06-01,-0.17718789625998066
2022-07-01,-0.033849590513032934
2022-08-01,-0.08007458714537619
2022-09-01,-0.06741535419297862
2022-10-01,0.06872112337853253
2022-11-01,-0.041179241360233765
2022-12-01,0.005260706548435579
2023-01-01,-0.1776767035652227
2023-02-01,-0.0520401083104004
2023-03-01,-0.10542688031640701
2023-04-01,-0.04605850832392433
2023-05-01,-0.016637451868148245
2023-06-01,0.03644820986605435
2023-07-01,-0.194447762169366
2023-08-01,0.18951558448289285
2023-09-01,-0.07543373577971191
2023-10-01,0.029690091985076217
2023-11-01,0.110179180575944
2023-12-01,0.04227676083656173
2024-01-01,-0.029431032736066842
2024-02-01,0.17406897793322762
2024-03-01,-0.00869493817921696
2024-04-01,-0.1612394068576648
2024-05-01,-0.10972810074393757
2024-06-01,-0.13232482632099707
2024-07-01,-0.2766045453032645
2024-08-01,0.3755750904138875
2024-09-01,-0.043126075454376966
2024-10-01,-0.05865097395966856
2024-11-01,0.26645191103682153
2024-12-01,-0.003331580350583452
