,top1_return_gps
2016-01-01,-0.1586396671544955
2016-02-01,0.0934017167360719
2016-03-01,0.18677943297652533
2016-04-01,0.21203769319472565
2016-05-01,-0.0062716679444374535
2016-06-01,0.1233938709435145
2016-07-01,0.0010903323763251649
2016-08-01,-0.04691142713165275
2016-09-01,-0.148713393196499
2016-10-01,0.041308779322054345
2016-11-01,-0.03620033948795354
2016-12-01,0.061606219345703206
2017-01-01,0.07825559281698591
2017-02-01,0.05127491157667796
2017-03-01,-0.03380744720080808
2017-04-01,-0.09312914829064844
2017-05-01,0.05560449519290955
2017-06-01,-0.07160564609761955
2017-07-01,-0.012647843955013505
2017-08-01,-0.1256656445330927
2017-09-01,-0.19798639751583924
2017-10-01,-0.021963893209110963
2017-11-01,0.07943661583086548
2017-12-01,-0.21196542109301975
2018-01-01,-0.10439105031226559
2018-02-01,0.030391777575444534
2018-03-01,-0.011395734636391874
2018-04-01,0.18887817453464595
2018-05-01,-0.10819951991373933
2018-06-01,0.04252091954450132
2018-07-01,-0.04883086584659457
2018-08-01,0.008598217223740656
2018-09-01,-0.13303923718744093
2018-10-01,-0.0037164204346861185
2018-11-01,0.39359647289252253
2018-12-01,0.01410331309635282
2019-01-01,0.04696749841852399
2019-02-01,-0.0913190060021225
2019-03-01,-0.04971399309796842
2019-04-01,-0.09298018907254102
2019-05-01,-0.07588571083985762
2019-06-01,-0.040554250956519766
2019-07-01,0.04052598859445866
2019-08-01,-0.050256418770815214
2019-09-01,0.0740234921453431
2019-10-01,0.02216403560763358
2019-11-01,0.10364026120536995
2019-12-01,0.02246373551104841
2020-01-01,0.06623436003115013
2020-02-01,-0.07660096420721807
2020-03-01,-0.027415626507935942
2020-04-01,-0.12219409909685963
2020-05-01,-0.17444109322481105
2020-06-01,-0.07274552814992008
2020-07-01,0.056239464493426095
2020-08-01,0.052705058857476006
2020-09-01,-0.04874145042853817
2020-10-01,0.10465535391570935
2020-11-01,-0.04694135384547582
2020-12-01,-0.07657058400223327
2021-01-01,0.15483743088027246
2021-02-01,0.018334914726224172
2021-03-01,-0.014561688714216925
2021-04-01,0.17369285636143594
2021-05-01,-0.06292690558310088
2021-06-01,0.4853288901519519
2021-07-01,-0.029006495887480943
2021-08-01,-0.11266056227521382
2021-09-01,0.20824177139423528
2021-10-01,-0.22377731728032846
2021-11-01,0.016516690544884804
2021-12-01,-0.010613200780801635
2022-01-01,0.05831424850719635
2022-02-01,-0.14965589944793123
2022-03-01,0.08812902830748848
2022-04-01,0.012249419829054586
2022-05-01,-0.02087272148328212
2022-06-01,-0.1447579069515048
2022-07-01,0.004581381262992679
2022-08-01,-0.03801319276868975
2022-09-01,-0.14166266272475725
2022-10-01,0.05540012878785561
2022-11-01,-0.10455672800249549
2022-12-01,-0.22896106235062874
2023-01-01,0.02826707883099977
2023-02-01,0.16350093922384468
2023-03-01,-0.12446294761080012
2023-04-01,-0.08092491345289288
2023-05-01,-0.03989421324699238
2023-06-01,-0.06315880727394785
2023-07-01,-0.25890804159235337
2023-08-01,-0.10645604085654647
2023-09-01,-0.058429376263492205
2023-10-01,-0.05125320824402302
2023-11-01,-0.1907724878398782
2023-12-01,0.10822058170204474
2024-01-01,0.026026834611444505
2024-02-01,-0.018899559015794654
2024-03-01,0.030227713937711842
2024-04-01,0.010856823498780255
2024-05-01,-0.09653491019848481
2024-06-01,0.08749330788992338
2024-07-01,0.10034593418008453
2024-08-01,0.27049534801741326
2024-09-01,0.05565179790637442
2024-10-01,-0.09666661753662376
2024-11-01,0.09542698185079046
2024-12-01,-0.02442279936215208
