date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15
2016-01-01,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2016-01-04,993.6892850645805,1029.0630114566284,1005.6571261682242,1018.5276679841896,1020.2027027027026,1023.4028612647271,984.797127718907,1014.342036553525,1014.0542553191488,1003.9772727272725,1026.2371959026889,1008.1744130330619,1015.6144067796608,1011.4929859719438,995.6262192038148
2016-01-05,994.2318893338187,1022.3699186991869,1004.19072615923,1039.6214362560515,1015.8675637393766,1015.5887616320688,981.8765060240963,1018.5082583238662,1015.7832480818412,994.4807037457433,1048.0434782608695,1007.0485003190812,1023.0457317073169,1039.2621825669182,986.3619282800087
2016-01-06,994.5939548434084,1019.0559157212317,995.4813529921942,1098.1001420454545,1015.1486199575369,1019.236709770115,969.7434782608696,1061.8431122448983,1041.077981651376,997.8787015945329,1075.4662864810466,1018.0935483870969,1049.0589829095454,1050.0728155339805,986.009051230681
2016-01-07,1016.8112434847353,1006.5488260405548,995.7692307692307,1120.7052768918525,1015.8675637393766,1052.5055637982198,955.8325063154095,1074.2732049036779,995.4166666666665,1001.6815929878046,1081.9996625042186,1027.5402897607034,1062.3438159560994,1026.579661016949,960.7126673173453
2016-01-08,1020.4203250513729,985.5133228840124,994.9060965039005,1126.256555944056,1004.485294117647,1052.5055637982198,964.3589568541781,1085.5802906110284,964.398016997167,1007.440590264469,1062.6334106728536,1028.0423452768732,1057.4338235294115,1047.168049792531,990.1180126454951
2016-01-11,1026.364148816234,1005.4757462686566,999.5268505079825,1188.5954797047968,1019.4776119402984,1078.9182509505706,966.117773116907,1127.919287718959,997.5,1003.5939289805267,1104.7432804962093,1026.3707317073172,1099.47247706422,1070.1095406360423,993.8311337083514
2016-01-12,1029.071213262999,979.881818181818,984.3825042881647,1226.3047271573605,1005.1892081289417,1086.35336906585,976.0869264787174,1155.312252180809,1053.9705882352941,976.3790861812777,1120.9667832167831,1024.8709206039944,1100.433974639265,1077.7259786476868,1002.1425714493491
2016-01-13,1026.557038150723,986.5441945606692,978.2301136363636,1231.3834023574389,1001.6794692737428,1088.0195552147243,974.2916590031266,1178.9186728707266,1040.6233624454148,978.5601265822781,1108.5632780082985,1015.7998068876732,1096.120426829268,1046.4443676572218,973.4714961853632
2016-01-14,1038.4619771863113,1006.0119999999997,975.7353357891756,1203.7721893491125,1001.6794692737428,1077.0072115384617,986.72324671696,1168.048707155743,1093.1318807339446,969.5361490225005,1122.1438571928595,1019.7382875605817,1085.7172131147538,1017.6108870967741,1002.361252545825
2016-01-15,1062.7062256809331,995.3944591029023,979.3430034129693,1271.9027640671275,987.2023399862353,1095.0173655775666,971.2548129812981,1228.7601476014765,1120.37023977433,974.2077464788729,1103.602409638554,1027.874938935027,1095.1664490861615,1014.8827077747989,991.6855569948187
2016-01-19,1049.2335766423353,993.8211275026342,974.3548387096776,1307.173655732161,975.1223657375936,1076.1902654867258,972.7708658525388,1263.5288378143978,1130.4684535104361,970.2519379844958,1092.6942740286297,1010.4338082279495,1088.06420233463,1026.579661016949,975.8843212237093
2016-01-20,1065.4008191925095,1000.1444856839872,984.9456521739132,1363.425925925926,972.477966101695,1086.0761673896404,957.8200433957147,1327.7272727272732,1122.481158737635,979.6543048825937,1140.9128113879,1018.5864127803778,1127.5504032258061,1067.845557122708,973.1965042372882
2016-01-21,1041.034877072612,992.775,979.9003984063746,1308.944293938368,977.1151226158038,1065.9485349361385,964.9738136442298,1279.1998682910773,1114.0848527349228,951.9784498370151,1122.9299474605953,1016.6178128523113,1099.9530157342654,1047.892733564014,977.7538314176245
2016-01-22,1026.1713319556636,991.7310725552051,982.1363377067885,1200.7805219012118,968.5381498987172,1062.7546816479403,966.3821490467939,1156.6881699086946,1113.0441382531526,952.323369565217,1116.2830779944288,1010.7574059247399,1084.7812499999998,1050.0728155339807,980.3274169452942
2016-01-25,1032.768009075439,979.3730529595017,977.6746166950596,1273.998846407383,969.8478701825559,1065.1482732732736,958.2532109261941,1226.690874644775,1105.8132250580047,955.4389312977096,1137.2703086200777,1024.7045454545455,1080.589308716187,1073.9042553191491,966.7786235442684
2016-01-26,1023.6712893553217,972.8068592057763,982.1363377067885,1229.0341812400638,971.1611374407585,1044.4987730061353,945.4263341067289,1187.688780189545,1104.2759499536608,944.1136853448274,1133.2502651113464,1027.874938935027,1078.27442159383,1080.0320970042799,946.2003913759955
2016-01-27,1009.6691312384468,989.6497901364114,974.9065685164213,1196.6911764705885,971.1611374407585,1031.088299418605,949.068126847622,1123.8948891031828,1104.7878998609178,932.3918056048243,1159.9005065123006,1037.1639829116007,1064.5907360406088,1115.0257731958766,953.0716162943495
2016-01-28,1015.1105742427051,998.5561143462152,992.0397579948142,1163.5498193859123,981.1251709986321,1037.370826224714,949.2381955021955,1115.6111802431326,1092.1299266727774,942.7591463414633,1148.6796847008238,1028.7125162972625,1056.1026017624838,1142.7962264150947,968.2730817875212
2016-01-29,1019.0876865671636,983.9710485133023,975.7353357891753,1149.7062760261751,963.9818548387098,1029.5917997097245,948.983115370835,1080.4477611940304,1037.0006527415144,929.4245049504948,1161.1608113002533,1032.5830197938822,1081.5180489901156,1152.3630136986305,967.525275573966
2016-02-01,1019.0561553887426,984.1322965001308,990.676283118447,1163.8335630499873,930.0888773458304,1017.913052300783,931.208982302594,1079.428868599252,1034.7929040020204,929.465326939236,1145.4090675131972,1066.465264295684,1146.7252230859272,1143.1623145026824,965.7485824531517
2016-02-02,1042.6522458174254,983.8934294378735,983.8018910227909,1222.0252412024868,965.0470425948243,1018.635488817675,915.5487820259711,1080.5532736707094,1032.2971140665798,922.667549583281,1137.181867507117,1095.6606371938842,1210.2104853573721,1147.474627809224,961.271602269594
2016-02-03,1034.047652471964,965.8424897031304,993.7625020689719,1220.2984038385641,939.2490914034045,1006.0509270089225,903.6874212871732,1072.1768917042698,1024.6927154362552,932.1066037989667,1141.5549431072084,1028.394695532628,1129.7918913805827,1112.8039629489224,965.1064623850311
2016-02-04,1025.5839172382075,949.552806110105,993.7625020689719,1256.3984051160387,963.6539757704362,991.9705598231388,891.7730445782331,1087.9193945714537,1025.448109992419,934.4966207317846,1173.7140691815628,1025.9468092299776,1146.0381498545994,1104.1271289298274,971.5663449980502
2016-02-05,1024.8544834421634,962.4028796970651,971.0738604692236,1212.3039360548769,960.18884101398,991.7991906325326,911.8087951712897,1102.3710337129448,1034.9853878011284,941.2003267628593,1175.650891077902,1046.155432899463,1169.1550563003218,1109.571689887128,978.7728384538684
2016-02-08,1033.3061338972261,968.6119305338203,955.7985413157753,1183.505487139914,930.4129501253932,958.5156715880149,946.2093813392613,1120.2280159005195,1058.6151911755833,946.3598207641559,1180.325447304852,1061.5152976431793,1209.0630038605098,1063.109138378684,988.7739233154543
2016-02-09,1034.7902360644034,992.0805015379436,955.7985413157753,1205.5344399019414,933.992713137418,957.9558843611575,955.1167867262806,1123.2605768531469,1060.6331385472486,945.5414063904767,1202.6408507650383,1136.0925585177458,1286.306437193898,1061.597576235316,991.4754914119447
2016-02-10,1054.0931995023277,998.4337264246399,957.2325976418305,1227.235201965548,935.6290003012889,961.1635049349433,955.1167867262806,1115.4098308858936,1055.4023984861278,945.8140538548338,1202.8438966625167,1135.4019247435708,1289.7759083663698,1073.4609395562047,993.5113753778829
2016-02-11,1037.3976988622617,1008.6192906902307,980.023849966636,1257.0080113290985,953.6732738785281,920.1842626985759,970.4817089475292,1119.0195714389224,1073.9396728081192,934.2304582080785,1213.4975983532763,1132.8767688252167,1326.9078543928729,1038.7718520893595,994.1918626212926
2016-02-12,1023.7622761773936,997.6965122530243,972.5541559882319,1276.2037001720553,929.118012129394,926.4207866671638,949.8331619486455,1121.4390732150064,1077.2664946406323,935.5627891524712,1214.9461800702738,1039.6527504609928,1198.8327622107968,1038.837547248232,998.2944425220683
2016-02-16,1027.0459042905782,985.567938070517,966.6598883761819,1315.740737099681,942.2318866830905,950.3442501202474,953.8922780253491,1105.8967406437962,1052.8063282533333,929.2020223140407,1192.5752259678748,1077.6437154744729,1235.2196784677599,1069.546770223274,986.7573891414595
2016-02-17,1012.6109653687148,974.9016183944292,970.3354012597415,1288.2613184233078,927.1823496041244,947.8338476104365,957.1646357544241,1093.0781272116765,1042.5485187968645,926.3154868027573,1196.380251877764,1017.8398725902854,1159.9379454865534,1066.4913191201822,976.7968502201122
2016-02-18,1017.976265432484,976.0753501767487,992.9891460362337,1344.4180131547857,915.1080078340912,936.3173146826084,961.2867918084914,1107.0769933019005,1035.1779432221147,928.9388668276871,1193.3742713454078,1024.727230908837,1161.69916313837,1062.4215314073504,981.4199590446834
2016-02-19,1045.6788125687092,974.1987333054645,1007.0963320099132,1387.6237339846127,934.6465407279936,932.893990083915,957.5752597937868,1111.2277908129413,1038.462382385007,931.048293718014,1196.5811891051537,1076.6084155268559,1204.8741241620953,1066.3528497201403,982.7488960237555
2016-02-22,1040.3937932994088,956.498567551684,999.9929879753606,1391.3498986838194,927.504399742924,948.8520973434283,925.4178816663836,1117.8137313834923,1033.2556072087032,927.3630587414655,1213.9111262450308,1045.5697888802988,1145.6949218971706,1079.1734641015073,974.8288243298098
2016-02-23,1029.9824186702508,961.0338855580932,917.9791745730649,1416.4535327224012,924.293931069532,939.1509267097027,935.894310515437,1138.0484286603191,1026.5832924020049,939.3136136221544,1228.3524827469112,1078.577189337733,1200.337415818843,1075.006498500592,989.4479341697934
2016-02-24,1008.0065783278636,964.6932244845399,919.3019111358502,1412.591881869832,911.6712758142294,926.6450835245603,953.8922780253491,1149.3973880597016,1021.682233716281,940.1212779502904,1240.9762062240177,1043.330881409463,1189.8834663187101,1071.3605072455675,995.5556374671378
