,top1_return_gps
2016-01-01,0.018566675760660845
2016-02-01,0.07802997421317581
2016-03-01,0.10971323738903727
2016-04-01,0.0845929623433872
2016-05-01,0.07620534672826484
2016-06-01,-0.03231560983218873
2016-07-01,0.16315765333823906
2016-08-01,0.03253033034856001
2016-09-01,-0.014968696567568163
2016-10-01,-0.11821574656909661
2016-11-01,-0.005630861086845407
2016-12-01,-0.08956179442442491
2017-01-01,-0.047386628141692144
2017-02-01,-0.04909315261860303
2017-03-01,0.09671548113685757
2017-04-01,0.056491302358688156
2017-05-01,0.049176953421324
2017-06-01,0.04635914140580777
2017-07-01,-0.07718882190590315
2017-08-01,-0.11187245615891828
2017-09-01,-0.081418920363857
2017-10-01,0.053430912304047284
2017-11-01,0.01276998482547187
2017-12-01,0.14951519872680952
2018-01-01,0.1169921206746507
2018-02-01,-0.020518205518315957
2018-03-01,-0.0008697144938883961
2018-04-01,0.0061239259128136325
2018-05-01,-0.006590550116671534
2018-06-01,0.06076045819852771
2018-07-01,-0.0751924101104211
2018-08-01,0.048880072315920176
2018-09-01,0.0507325425317251
2018-10-01,-0.0445642742398803
2018-11-01,-0.07293809148578256
2018-12-01,0.136626380330386
2019-01-01,-0.07289352836808016
2019-02-01,0.0716157623753162
2019-03-01,0.15304356386704732
2019-04-01,0.014769767616528373
2019-05-01,0.10189641075688383
2019-06-01,-0.10902337078461766
2019-07-01,-0.052735131923642986
2019-08-01,0.07017116767483289
2019-09-01,-0.005794043087093748
2019-10-01,0.001150018881626691
2019-11-01,0.12362302698444694
2019-12-01,-0.04803697059836598
2020-01-01,0.1426833001264889
2020-02-01,-0.0037194379101046504
2020-03-01,-0.1685604699361719
2020-04-01,-0.0134258801421544
2020-05-01,-0.09781674696440212
2020-06-01,-0.011949237329867524
2020-07-01,-0.04136120035385782
2020-08-01,-0.05038432429941575
2020-09-01,-0.10811902493177017
2020-10-01,0.1082608119335573
2020-11-01,-0.08788278594595167
2020-12-01,0.10412826440962264
2021-01-01,-0.009784810106829633
2021-02-01,0.09799120499370062
2021-03-01,-0.09572444912292066
2021-04-01,-0.20367976265155574
2021-05-01,-0.1710063542573974
2021-06-01,0.08936831802081135
2021-07-01,-0.07957339413397069
2021-08-01,0.12338656541353354
2021-09-01,-0.202428396054394
2021-10-01,-0.10805473549871236
2021-11-01,-0.031539719930410826
2021-12-01,0.06514181677408382
2022-01-01,0.04425734059744846
2022-02-01,-0.09211783559307285
2022-03-01,-0.05298409470452525
2022-04-01,-0.04735136028315101
2022-05-01,-0.02391522877244423
2022-06-01,0.06854513508087345
2022-07-01,-0.18880731419374475
2022-08-01,0.004376666423521192
2022-09-01,0.03213141027238686
2022-10-01,0.02345455927844209
2022-11-01,-0.12403862650775854
2022-12-01,0.40243929097602704
2023-01-01,-0.18616809577227977
2023-02-01,0.1820765015483332
2023-03-01,-0.05663486367426884
2023-04-01,-0.015916610725864033
2023-05-01,-0.06059225684291736
2023-06-01,-0.042150050252355076
2023-07-01,-0.10161736216782191
2023-08-01,-0.08879593918303275
2023-09-01,0.05890294760733217
2023-10-01,0.03860958858335617
2023-11-01,-0.0029469281548214488
2023-12-01,-0.006962898425474595
2024-01-01,-0.12890731898578522
2024-02-01,-0.012986391832621624
2024-03-01,-0.4376249998117322
2024-04-01,-0.13217017005072906
2024-05-01,0.12028530793229608
2024-06-01,0.0883257214704174
2024-07-01,0.08201290809522743
2024-08-01,0.050713031033995826
2024-09-01,-0.14259183919222806
2024-10-01,-0.11192233066104007
2024-11-01,0.055957949479707114
2024-12-01,-0.392806493438255
