Date,NC_Value,Cur_Ret_NC,Tot_Ret_NC,WC_Value,Cur_Ret_WC,Tot_Ret_WC
2014-09-30,823.8850985286933,0.0,-0.1761149014713067,787.5877024797372,0.0,-0.2124122975202628
2014-10-31,823.8850985286933,0.0,-0.1761149014713067,787.5877024797372,0.0,-0.2124122975202628
2014-11-03,832.0655179467086,0.0099290780141843,-0.16793448205329142,793.4192029151191,0.0074042553191489,-0.20658079708488097
2014-11-04,820.8466570305732,-0.013483146067415741,-0.17915334296942687,782.721415909522,-0.013483146067415741,-0.21727858409047807
2014-11-05,811.0301537289547,-0.011958997722095632,-0.1889698462710453,773.3608522796245,-0.011958997722095632,-0.22663914772037552
2014-11-06,813.3674164198163,0.0028818443804035088,-0.18663258358018364,775.5895579057906,0.0028818443804035088,-0.22441044209420946
2014-11-07,826.689813757727,0.016379310344827536,-0.1733101862422729,788.2931799749371,0.016379310344827536,-0.21170682002506291
2014-11-10,833.0004230230531,0.007633587786259444,-0.1669995769769469,794.3106851655854,0.007633587786259444,-0.20568931483441466
2014-11-11,836.2725907902593,0.003928170594837299,-0.16372740920974072,797.4308730422179,0.003928170594837299,-0.20256912695778218
2014-11-12,848.8938093209116,0.015092230296254838,-0.15110619067908837,809.4658834235146,0.015092230296254838,-0.19053411657648545
2014-11-13,856.3730499316686,0.008810572687224738,-0.14362695006833148,816.5977414272461,0.008810572687224738,-0.18340225857275394
2014-11-14,867.1244583096318,0.012554585152838582,-0.1328755416903682,826.8497873076101,0.012554585152838582,-0.17315021269238995
2014-11-17,865.955826964201,-0.0013477088948786742,-0.13404417303579896,825.7354344945271,-0.0013477088948786742,-0.17426456550547287
2014-11-18,851.9322508190318,-0.01619433198380571,-0.1480677491809682,812.3632007375306,-0.01619433198380582,-0.18763679926246934
2014-11-19,856.840502469841,0.0057613168724279795,-0.143159497530159,817.0434825524794,0.0057613168724279795,-0.18295651744752062
2014-11-20,849.8287143972564,-0.008183306055646544,-0.15017128560274362,810.3573656739812,-0.008183306055646433,-0.1896426343260188
2014-11-21,845.6216415537056,-0.004950495049504955,-0.15437835844629444,806.3456955468823,-0.004950495049504955,-0.1936543044531177
2014-11-24,846.0890940918778,0.0005527915975676034,-0.1539109059081223,806.7914366721154,0.0005527915975676034,-0.1932085633278846
2014-11-25,839.7784848265517,-0.0074585635359115665,-0.1602215151734483,800.7739314814671,-0.0074585635359115665,-0.19922606851853286
2014-11-26,837.207495866604,-0.003061508488728104,-0.16279250413339608,798.3223552926844,-0.003061508488728104,-0.20167764470731564
