Date,NC_Value,Cur_Ret_NC,Tot_Ret_NC,WC_Value,Cur_Ret_WC,Tot_Ret_WC
2013-09-30,1785.6484046182197,0.010382017336912464,0.7856484046182197,1644.075637784974,0.010382017336912464,0.6440756377849741
2013-10-01,1794.8671778642215,0.0051627034875170175,0.7948671778642216,1648.4321040318737,0.0026497967287981705,0.6484321040318737
2013-10-02,1783.5004074374576,-0.006332931242460815,0.7835004074374576,1637.9926968591749,-0.006332931242460815,0.6379926968591749
2013-10-03,1796.9677405807104,0.007551068161852914,0.7969677405807103,1650.3612913617758,0.007551068161852914,0.6503612913617758
2013-10-04,1796.3036981551818,-0.0003695349730173936,0.7963036981551819,1649.7514251465034,-0.0003695349730173936,0.6497514251465033
2013-10-07,1809.687474881149,0.007450731599401905,0.8096874748811489,1662.0432802210007,0.007450731599401905,0.6620432802210008
2013-10-08,1795.6808480630666,-0.007739804254876859,0.7956808480630666,1649.1793905689567,-0.007739804254876859,0.6491793905689567
2013-10-09,1816.3274709773748,0.011497935691957117,0.8163274709773747,1668.1415491462196,0.011497935691957117,0.6681415491462197
2013-10-10,1800.6845715388026,-0.008612378378087593,0.8006845715388027,1653.774882936763,-0.008612378378087593,0.6537748829367631
2013-10-11,1784.766480296336,-0.008840022008331783,0.7847664802963361,1639.1554765747758,-0.008840022008331783,0.6391554765747758
2013-10-14,1783.3046122114429,-0.0008190808719416021,0.7833046122114429,1637.812875677775,-0.0008190808719416021,0.637812875677775
2013-10-15,1795.354042727646,0.006756798829371524,0.795354042727646,1648.8792477988843,0.006756798829371524,0.6488792477988843
2013-10-16,1793.700304143386,-0.000921121152097415,0.7937003041433859,1647.3604302464823,-0.000921121152097415,0.6473604302464824
2013-10-17,1797.1989337453851,0.0019505095661285221,0.7971989337453851,1650.5736225245396,0.0019505095661285221,0.6505736225245395
2013-10-18,1793.6115010741066,-0.0019961244155660696,0.7936115010741067,1647.2788722169291,-0.0019961244155659585,0.6472788722169291
2013-10-21,1797.4680550583369,0.002150161270665807,0.7974680550583368,1650.820787449956,0.002150161270665807,0.6508207874499561
2013-10-22,1777.206802359841,-0.011272107251907859,0.7772068023598411,1632.212558480141,-0.011272107251907859,0.632212558480141
2013-10-23,1804.823822455617,0.015539564702939934,0.8048238224556168,1657.5764311415944,0.015539564702939934,0.6575764311415944
2013-10-24,1800.8343952699481,-0.0022104247162699764,0.8008343952699482,1653.9124832290925,-0.0022104247162699764,0.6539124832290926
2013-10-25,1798.8081586498997,-0.0011251654374052622,0.7988081586498996,1652.05155806647,-0.0011251654374051512,0.6520515580664701
2013-10-28,1779.900231982273,-0.010511363636363624,0.779900231982273,1634.6862433936124,-0.010511363636363624,0.6346862433936125
2013-10-29,1780.039365620237,7.816934649707008e-05,0.7800393656202371,1634.8140257489863,7.816934649707008e-05,0.6348140257489863
2013-10-30,1763.7213065927465,-0.00916724615346065,0.7637213065927464,1619.8272831598154,-0.00916724615346065,0.6198272831598153
2013-10-31,1766.3017628876767,0.0014630748550150674,0.7663017628876767,1622.197211727274,0.0014630748550150674,0.622197211727274
2013-11-01,1775.9896380779521,0.005484835826941037,0.7759896380779521,1627.0169603697384,0.0029711237373737376,0.6270169603697384
