run,direction,strategy,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,mer
887,short,gps,1.0345339618561475,2.083411052959072,0.9612659655113657,1.1967535422648183,1.341349096046522,18.21599305422079,0.28983238669344447,0.039540065649473446
887,short,weighted,0.4404774576118913,1.0281563404030112,0.06623279983860947,5.425517097864923,0.1477667172468408,0.6744977160777401,0.3989496574646635,0.011519533920659197
888,long,baseline,0.12896367506514803,0.20436696660967812,0.05144291560162158,-0.05597572506089867,-0.04779465122310116,-0.31396916712985923,0.8579589050908238,-0.0019107035785138225
888,long,gps,-0.4679911529062104,-0.7942416912844027,-0.20645197834172097,-0.715187138002509,-0.24591047257283005,-0.9059127693188866,0.939211338692469,-0.022009354220963954
888,long,weighted,0.5239731933955847,0.7199477866843285,0.08006752625046121,,0.17952486704003456,0.847144365626969,0.3930401069388295,0.0
888,short,baseline,-0.22207944661754317,-0.3415394161340498,-0.07827036175792654,0.008025186280336364,-0.2326109252546434,-0.891656941104473,0.9406772075182485,0.00030666950174990825
888,short,gps,-0.09075869516822208,-0.12953255917068543,-0.037657906513079195,0.2428372117845734,-0.13402797497762112,-0.6060870888807897,0.7337016300815691,0.006883880705114757
888,short,weighted,0.17796373761660308,0.38463327956071297,0.028000676056235293,4.66016056238286,0.04246087674148639,0.16077566610017424,0.3933821532259124,0.012150447415054381
889,long,baseline,0.7178946294934858,1.483860973438407,0.2517747189119761,0.6038202662032259,0.5202707351310559,10.841292723202447,0.6074382807032114,0.02851200288264128
889,long,gps,0.5684028778982456,1.1828231590130864,0.2793877360737816,0.3894916699875891,0.32409741099105766,3.693551783323916,0.578341398743065,0.014947100235989092
889,long,weighted,0.6756686108182717,1.0331596789674504,0.09338978225222039,,0.33628874652330243,1.1219743442517918,0.25926386694967996,0.0
889,short,baseline,0.29614122124081027,0.49866345938920337,0.15719876281760672,0.5771201923867744,0.035536141421628906,0.25616075853589293,0.7221885064399955,0.023720899771052916
889,short,gps,0.14572636818483875,0.23984954844975676,0.07544669411384461,0.4313273762781507,-0.05421049837112178,-0.3409695377526978,0.8351665720747617,0.017112866206064517
