date,portfolio_1
2015-12-31 23:59:59.999999,1000.0
2016-01-04 00:00:00.000000,969.5675171126322
2016-01-05 00:00:00.000000,949.3940572495333
2016-01-06 00:00:00.000000,925.1859054138146
2016-01-07 00:00:00.000000,919.599408836341
2016-01-08 00:00:00.000000,936.3588985687618
2016-01-11 00:00:00.000000,900.6673926571251
2016-01-12 00:00:00.000000,887.6322339763535
2016-01-13 00:00:00.000000,897.5637834474177
2016-01-14 00:00:00.000000,886.7011512134413
2016-01-15 00:00:00.000000,901.5984754200375
2016-01-19 00:00:00.000000,910.5989421281893
2016-01-20 00:00:00.000000,872.1141879278159
2016-01-21 00:00:00.000000,886.0804293714998
2016-01-22 00:00:00.000000,891.3565650280027
2016-01-25 00:00:00.000000,874.9074362165527
2016-01-26 00:00:00.000000,878.0110454262602
2016-01-27 00:00:00.000000,857.8375855631614
2016-01-28 00:00:00.000000,866.2173304293717
2016-01-29 00:00:00.000000,856.9065028002491
2016-02-01 00:00:00.000000,868.9015585216991
2016-02-02 00:00:00.000000,883.7638713708396
2016-02-03 00:00:00.000000,895.363725301876
2016-02-04 00:00:00.000000,907.3260746682574
2016-02-05 00:00:00.000000,887.3888257242886
2016-02-08 00:00:00.000000,855.1267319785934
2016-02-09 00:00:00.000000,847.1518324010058
2016-02-10 00:00:00.000000,847.1518324010058
2016-02-11 00:00:00.000000,833.739501293245
2016-02-12 00:00:00.000000,851.8642730604895
2016-02-16 00:00:00.000000,848.2393187070405
2016-02-17 00:00:00.000000,845.3393552242813
2016-02-18 00:00:00.000000,841.7144008708325
2016-02-19 00:00:00.000000,844.9768597889365
2016-02-22 00:00:00.000000,874.3389900518724
2016-02-23 00:00:00.000000,864.5516132975605
2016-02-24 00:00:00.000000,848.2393187070404
2016-02-25 00:00:00.000000,842.0768963061773
2016-02-26 00:00:00.000000,835.1894830346245
2016-02-29 00:00:00.000000,834.1019967285898
2016-03-01 00:00:00.000000,818.708145205954
2016-03-02 00:00:00.000000,826.5097362757416
2016-03-03 00:00:00.000000,843.9485869023258
2016-03-04 00:00:00.000000,845.7842553893348
2016-03-07 00:00:00.000000,849.4555923633526
2016-03-08 00:00:00.000000,854.0447635808747
2016-03-09 00:00:00.000000,859.5517690419013
2016-03-10 00:00:00.000000,875.6138683032287
2016-03-11 00:00:00.000000,873.3192826944677
2016-03-14 00:00:00.000000,878.8262881554941
2016-03-15 00:00:00.000000,876.0727854249808
2016-03-16 00:00:00.000000,864.1409402594232
2016-03-17 00:00:00.000000,848.9966752416002
2016-03-18 00:00:00.000000,849.9145094851045
2016-03-21 00:00:00.000000,856.3393491896356
2016-03-22 00:00:00.000000,856.7982663113878
2016-03-23 00:00:00.000000,849.9145094851046
2016-03-24 00:00:00.000000,849.9145094851046
2016-03-28 00:00:00.000000,864.5998573811756
2016-03-29 00:00:00.000000,875.1549511814767
2016-03-30 00:00:00.000000,851.7501779721135
2016-03-31 00:00:00.000000,869.1890285986977
2016-04-01 00:00:00.000000,855.8070572421046
2016-04-04 00:00:00.000000,830.586809975638
2016-04-05 00:00:00.000000,828.9054601578734
2016-04-06 00:00:00.000000,827.7845602793639
2016-04-07 00:00:00.000000,818.8173612512867
2016-04-08 00:00:00.000000,833.9495096111668
2016-04-11 00:00:00.000000,806.4874625876807
2016-04-12 00:00:00.000000,803.6852128914066
2016-04-13 00:00:00.000000,800.8829631951324
2016-04-14 00:00:00.000000,805.366562709171
2016-04-15 00:00:00.000000,851.8839076673206
2016-04-18 00:00:00.000000,870.9392056019844
2016-04-19 00:00:00.000000,864.2138063309267
2016-04-20 00:00:00.000000,886.0713539618646
2016-04-21 00:00:00.000000,884.9504540833549
2016-04-22 00:00:00.000000,867.0160560272009
2016-04-25 00:00:00.000000,890.5549534759031
2016-04-26 00:00:00.000000,899.5221525039802
2016-04-27 00:00:00.000000,887.752703779629
2016-04-28 00:00:00.000000,880.4668545693165
2016-04-29 00:00:00.000000,914.6543008638602
2016-05-02 00:00:00.000000,921.2786922515263
2016-05-03 00:00:00.000000,926.3417758537
2016-05-04 00:00:00.000000,934.0376629290041
2016-05-05 00:00:00.000000,951.2521471763946
2016-05-06 00:00:00.000000,955.1000907140467
2016-05-09 00:00:00.000000,968.6691547678722
2016-05-10 00:00:00.000000,970.289341520568
2016-05-11 00:00:00.000000,966.6439213270029
2016-05-12 00:00:00.000000,963.2010244775248
2016-05-13 00:00:00.000000,961.7833610689161
2016-05-16 00:00:00.000000,967.8590613915245
2016-05-17 00:00:00.000000,970.4918648646549
2016-05-18 00:00:00.000000,971.7070049291767
2016-05-19 00:00:00.000000,958.5429875635251
2016-05-20 00:00:00.000000,951.454670520482
2016-05-23 00:00:00.000000,927.1518692300482
2016-05-24 00:00:00.000000,916.8231786816137
2016-05-25 00:00:00.000000,918.6458887783964
2016-05-26 00:00:00.000000,934.4427096171781
2016-05-27 00:00:00.000000,943.151213412917
2016-05-31 00:00:00.000000,956.3152307785687
2016-06-01 00:00:00.000000,960.5515730984805
2016-06-02 00:00:00.000000,965.8405329344347
2016-06-03 00:00:00.000000,953.2234962173391
2016-06-06 00:00:00.000000,963.2916366279507
2016-06-07 00:00:00.000000,986.6140378322789
2016-06-08 00:00:00.000000,1004.5200343853287
2016-06-09 00:00:00.000000,993.113723413813
2016-06-10 00:00:00.000000,970.4285462861058
2016-06-13 00:00:00.000000,969.5364325788364
2016-06-14 00:00:00.000000,961.7622988440603
2016-06-15 00:00:00.000000,946.4051985974945
2016-06-16 00:00:00.000000,911.6764864216506
2016-06-17 00:00:00.000000,948.8266500886543
2016-06-20 00:00:00.000000,978.1389576132199
2016-06-21 00:00:00.000000,972.5951081466173
2016-06-22 00:00:00.000000,965.5856433037865
2016-06-23 00:00:00.000000,976.0361181603706
2016-06-24 00:00:00.000000,935.763556517924
2016-06-27 00:00:00.000000,918.6859512644816
2016-06-28 00:00:00.000000,945.6405297055494
2016-06-29 00:00:00.000000,985.3395896790371
2016-06-30 00:00:00.000000,948.635482865668
2016-07-01 00:00:00.000000,913.3595972219771
2016-07-05 00:00:00.000000,920.2588852893134
2016-07-06 00:00:00.000000,909.64459595495
2016-07-07 00:00:00.000000,903.2760223543319
2016-07-08 00:00:00.000000,923.4431720896224
2016-07-11 00:00:00.000000,913.8903116886953
2016-07-12 00:00:00.000000,930.8731746236768
2016-07-13 00:00:00.000000,933.5267469572678
2016-07-14 00:00:00.000000,921.3203142227499
2016-07-15 00:00:00.000000,901.6838789541774
2016-07-18 00:00:00.000000,911.7674538218226
2016-07-19 00:00:00.000000,887.3545883527867
2016-07-20 00:00:00.000000,876.7402990184232
2016-07-21 00:00:00.000000,886.8238738860686
2016-07-22 00:00:00.000000,902.7453078876139
2016-07-25 00:00:00.000000,910.7060248883864
2016-07-26 00:00:00.000000,880.9860147521687
2016-07-27 00:00:00.000000,880.4553002854506
2016-07-28 00:00:00.000000,870.9024398845233
2016-07-29 00:00:00.000000,865.5952952173417
2016-08-01 00:00:00.000000,835.0687627283397
2016-08-02 00:00:00.000000,834.2881422443684
2016-08-03 00:00:00.000000,852.3074650827068
2016-08-04 00:00:00.000000,876.1163898438326
2016-08-05 00:00:00.000000,871.5627703539999
2016-08-08 00:00:00.000000,889.3218863643477
2016-08-09 00:00:00.000000,881.7758883526246
2016-08-10 00:00:00.000000,873.18906302894
2016-08-11 00:00:00.000000,913.1958628324711
2016-08-12 00:00:00.000000,928.5480656839076
2016-08-15 00:00:00.000000,955.4144206739211
2016-08-16 00:00:00.000000,963.6759874626177
2016-08-17 00:00:00.000000,980.4593278680017
2016-08-18 00:00:00.000000,1003.3575287311609
2016-08-19 00:00:00.000000,1000.8855638652517
2016-08-22 00:00:00.000000,978.898086900059
2016-08-23 00:00:00.000000,987.6800673447366
2016-08-24 00:00:00.000000,982.4759307849276
2016-08-25 00:00:00.000000,990.8676009876195
2016-08-26 00:00:00.000000,982.9963444409086
2016-08-29 00:00:00.000000,976.2309669131569
2016-08-30 00:00:00.000000,965.822693793539
2016-08-31 00:00:00.000000,927.4421866649482
2016-09-01 00:00:00.000000,898.2502083888531
2016-09-02 00:00:00.000000,895.1613149624817
2016-09-06 00:00:00.000000,877.8635117748008
2016-09-07 00:00:00.000000,868.2879421530489
2016-09-08 00:00:00.000000,901.0302124725876
2016-09-09 00:00:00.000000,892.6902002213844
2016-09-12 00:00:00.000000,922.3435771145515
2016-09-13 00:00:00.000000,923.2702451424628
2016-09-14 00:00:00.000000,917.0924582897197
