,top1_return
2016-01-01,0.010616344503267872
2016-02-01,0.08570734992095552
2016-03-01,0.0421855989328368
2016-04-01,0.14922869976168562
2016-05-01,-0.01321621423772934
2016-06-01,-0.1451855537934592
2016-07-01,0.07295209326900753
2016-08-01,-0.026618456809378466
2016-09-01,-0.3123761390205374
2016-10-01,-0.09165830265910013
2016-11-01,-0.10140379278797385
2016-12-01,0.05804353612188318
2017-01-01,0.04133532100534465
2017-02-01,-0.06000738144846085
2017-03-01,-0.06682268705478589
2017-04-01,-0.09145939014714966
2017-05-01,0.20762666390272067
2017-06-01,-0.08105175616757943
2017-07-01,-0.025827702467599245
2017-08-01,-0.08394574724866644
2017-09-01,0.019201437901014806
2017-10-01,-0.062176577722961146
2017-11-01,-0.17006993100168522
2017-12-01,0.09512063445672547
2018-01-01,0.027660287402874628
2018-02-01,0.13016035585761587
2018-03-01,-0.1003134895776735
2018-04-01,-0.047154745371120965
2018-05-01,0.001171414964589168
2018-06-01,-0.11392718979088545
2018-07-01,-0.04623366650719585
2018-08-01,0.02000206886841882
2018-09-01,-0.0010436794520012338
2018-10-01,-0.010548421462673874
2018-11-01,-0.07529599921968344
2018-12-01,0.003953207273326154
2019-01-01,0.027992120159607614
2019-02-01,0.04010649514575726
2019-03-01,0.20022313579251927
2019-04-01,-0.034293023484753715
2019-05-01,0.10746222149418005
2019-06-01,-0.1649240502646755
2019-07-01,0.037182683039853615
2019-08-01,0.023599606118518413
2019-09-01,-0.013866424446597359
2019-10-01,0.12705704850478883
2019-11-01,-0.03873841067983008
2019-12-01,0.07337038947632579
2020-01-01,-0.3202797861018418
2020-02-01,-0.09062794412859587
2020-03-01,-0.24318131666871068
2020-04-01,0.257013583548527
2020-05-01,-0.12022821159338648
2020-06-01,0.24670612862858454
2020-07-01,-0.12271677496584865
2020-08-01,-0.10849435342354152
2020-09-01,0.32973974860988053
2020-10-01,0.18405362128528102
2020-11-01,-0.034370484854742256
2020-12-01,0.07990033202023628
2021-01-01,-0.06637858454289991
2021-02-01,0.18953245957596954
2021-03-01,0.10761145945527018
2021-04-01,0.06739036317934177
2021-05-01,-0.0904502230650206
2021-06-01,0.13906256180946341
2021-07-01,0.08372579483193476
2021-08-01,0.06071437879736674
2021-09-01,0.04576276271802815
2021-10-01,0.035740229082926955
2021-11-01,0.1467781924530962
2021-12-01,0.08845281074095523
2022-01-01,0.03461693080803818
2022-02-01,0.053169632674607836
2022-03-01,0.11027056340363717
2022-04-01,-0.1196761417035368
2022-05-01,-0.0684139862184654
2022-06-01,0.04354001210327296
2022-07-01,-0.011198840894572792
2022-08-01,-0.021289400504257205
2022-09-01,0.018680503210778188
2022-10-01,0.05055254691944788
2022-11-01,-0.04397057588286846
2022-12-01,-0.0020598081580699423
2023-01-01,-0.5139562074060595
2023-02-01,0.004157759627518631
2023-03-01,-0.3909283154527733
2023-04-01,-0.07948628799007651
2023-05-01,-0.16729369782366466
2023-06-01,0.0667460286222592
2023-07-01,0.07913506207006171
2023-08-01,0.27789501545359574
2023-09-01,-0.0033548677654002823
2023-10-01,-0.0623496117822504
2023-11-01,-0.07303938353307904
2023-12-01,-0.035840774797893715
2024-01-01,-0.06344419858377492
2024-02-01,-0.012098903945520934
2024-03-01,-0.03767867769965083
2024-04-01,0.062136217290031714
2024-05-01,0.04796076364044888
2024-06-01,0.0010564733599045528
2024-07-01,-0.020214194951373776
2024-08-01,-0.15493983469214578
2024-09-01,0.27504044177443365
2024-10-01,-0.023059808372954183
2024-11-01,0.35580577473396424
2024-12-01,-0.18937299945559294
