,top1_return_gps
2016-01-01,-0.0435403518832409
2016-02-01,0.494161478829219
2016-03-01,-0.12113602184668848
2016-04-01,-0.1302860005844787
2016-05-01,-0.056617696704891585
2016-06-01,-0.12707960355575887
2016-07-01,0.10146203250551111
2016-08-01,0.051700731173584646
2016-09-01,0.06554296248140834
2016-10-01,-0.1769877435401742
2016-11-01,-0.04560446739230728
2016-12-01,0.0238359104346737
2017-01-01,-0.09482991922027073
2017-02-01,0.10600851813501899
2017-03-01,0.12419931301947007
2017-04-01,-0.00906752372385633
2017-05-01,0.02579019383003356
2017-06-01,0.0344156086105607
2017-07-01,-0.0027703148152805612
2017-08-01,-0.22046655661265024
2017-09-01,-0.081418920363857
2017-10-01,-0.19629977108093966
2017-11-01,0.01276998482547187
2017-12-01,0.030533261033864667
2018-01-01,-0.021494643451436368
2018-02-01,0.05640136355480618
2018-03-01,-0.04169346237929361
2018-04-01,0.0061239259128136325
2018-05-01,-0.006590550116671534
2018-06-01,0.06076045819852771
2018-07-01,0.1237088614948223
2018-08-01,-0.09330610541079054
2018-09-01,0.0507325425317251
2018-10-01,-0.0445642742398803
2018-11-01,0.18220871497045343
2018-12-01,-0.16121181890123282
2019-01-01,-0.12540490907275237
2019-02-01,-0.06832368889186691
2019-03-01,0.03793109667171235
2019-04-01,0.014769767616528373
2019-05-01,0.014641945909749987
2019-06-01,-0.04882955477581896
2019-07-01,0.07445198559211064
2019-08-01,-0.12993585305056843
2019-09-01,-0.10315246172667569
2019-10-01,-0.048894219092436075
2019-11-01,-0.09271887918249011
2019-12-01,-0.028898559994866346
2020-01-01,0.18732985338624886
2020-02-01,0.15967268205783758
2020-03-01,0.2775652783221769
2020-04-01,0.10681447857408943
2020-05-01,0.36915949672527804
2020-06-01,-0.3010899507715544
2020-07-01,-0.18404005548389835
2020-08-01,-0.21239517080913872
2020-09-01,0.24119467280493878
2020-10-01,-0.09339947294706319
2020-11-01,-0.31322063471392636
2020-12-01,-0.0087985090556425
2021-01-01,0.11620689379816906
2021-02-01,-0.13400185258853947
2021-03-01,-0.11477570985967722
2021-04-01,-0.15848510598520626
2021-05-01,0.1980585584691874
2021-06-01,0.17371267719542272
2021-07-01,0.005365364042239973
2021-08-01,-0.09531686637423387
2021-09-01,-0.2463226390283053
2021-10-01,-0.015682789176211798
2021-11-01,0.18373948276780805
2021-12-01,-0.19432019562699032
2022-01-01,-0.018041986150575506
2022-02-01,-0.0046644018325192604
2022-03-01,-0.14002372797998153
2022-04-01,-0.010592859996576998
2022-05-01,-0.07985665582541435
2022-06-01,0.0988901381354732
2022-07-01,0.010081440456888746
2022-08-01,0.015978906590676356
2022-09-01,-0.010645691487782272
2022-10-01,-0.0891557516948166
2022-11-01,-0.06595630116136797
2022-12-01,0.40243929097602704
2023-01-01,0.10214133885261245
2023-02-01,-0.05878560374788555
2023-03-01,0.20033916646771255
2023-04-01,0.015281030107314963
2023-05-01,-0.09000421121298696
2023-06-01,-0.10008227376259704
2023-07-01,-0.10161736216782191
2023-08-01,-0.013602928843675532
2023-09-01,0.05890294760733217
2023-10-01,0.03860958858335617
2023-11-01,-0.0029469281548214488
2023-12-01,0.22434106007194488
2024-01-01,-0.12890731898578522
2024-02-01,-0.15542616610092364
2024-03-01,0.09540516004559363
2024-04-01,-0.03726973735613892
2024-05-01,-0.01579632221111904
2024-06-01,0.40324189718004266
2024-07-01,0.0972106273594131
2024-08-01,0.05142308621126257
2024-09-01,-0.13878147635046945
2024-10-01,-0.11192233066104007
2024-11-01,0.08313194575143634
2024-12-01,-0.392806493438255
