Date,NC_Value,Cur_Ret_NC,Tot_Ret_NC,WC_Value,Cur_Ret_WC,Tot_Ret_WC
2015-02-12,263.9184458985305,-0.0069841269841269815,-0.7360815541014696,232.87076137425643,-0.0069841269841269815,-0.7671292386257436
2015-02-13,266.7871246582971,0.010869565217391353,-0.7332128753417029,235.4019653022375,0.010869565217391353,-0.7645980346977626
2015-02-17,268.47458275227746,0.006325110689437086,-0.7315254172477226,236.8909087892852,0.006325110689437086,-0.7631090912107148
2015-02-18,264.5934291361226,-0.014456316781898182,-0.7354065708638774,233.46633876907555,-0.014456316781898182,-0.7665336612309245
2015-02-19,268.47458275227746,0.014668367346938771,-0.7315254172477226,236.8909087892852,0.014668367346938771,-0.7631090912107148
2015-02-20,265.26841237371474,-0.011942174732872401,-0.7347315876262852,234.0619161638946,-0.011942174732872401,-0.7659380838361054
2015-02-23,261.0497671387638,-0.01590330788804073,-0.7389502328612362,230.33955744627542,-0.01590330788804073,-0.7696604425537246
2015-02-24,260.2060380917736,-0.003232062055591456,-0.7397939619082263,229.5950857027516,-0.003232062055591456,-0.7704049142972484
2015-02-25,259.02481742598735,-0.004539559014267169,-0.7409751825740126,228.5528252618182,-0.004539559014267169,-0.7714471747381818
2015-02-26,262.23098780455007,0.01237785016286641,-0.7377690121954499,231.3818178872088,0.01237785016286641,-0.7686181821127912
2015-02-27,265.4371581831128,0.012226512226512165,-0.7345628418168872,234.21081051259938,0.012226512226512165,-0.7657891894874006
2015-03-02,259.8954765366854,-0.020877565463552905,-0.7401045234633146,228.7477563363912,-0.023325371549893892,-0.7712522436636088
2015-03-03,243.74006563523622,-0.06216118539934945,-0.7562599343647638,214.52852464507959,-0.06216118539934945,-0.7854714753549203
2015-03-04,258.39264761562043,0.06011560693641638,-0.7416073523843796,227.4250371092925,0.06011560693641638,-0.7725749628907075
2015-03-05,253.6963072372922,-0.01817520901490366,-0.7463036927627078,223.29153952460888,-0.01817520901490366,-0.7767084604753911
2015-03-06,262.80720757124897,0.03591262495372072,-0.737192792428751,231.31052483889508,0.03591262495372072,-0.7686894751611049
2015-03-09,257.3594527323882,-0.020729092208720434,-0.7426405472676119,226.5156676406621,-0.020729092208720545,-0.7734843323593379
2015-03-10,253.6963072372922,-0.01423357664233571,-0.7463036927627078,223.29153952460888,-0.01423357664233571,-0.7767084604753911
2015-03-11,247.49713793789886,-0.02443539429840813,-0.7525028620621012,217.83532271282647,-0.02443539429840813,-0.7821646772871735
2015-03-12,248.34247920599793,0.0034155597722960174,-0.751657520794002,218.5793522780695,0.0034155597722960174,-0.7814206477219305
2015-03-13,243.83399244280284,-0.018154311649016486,-0.7561660075571972,214.61119459677326,-0.018154311649016597,-0.7853888054032268
2015-03-16,259.3319156912861,0.06355932203389836,-0.7406680843087139,228.2517366262292,0.06355932203389836,-0.7717482633737708
2015-03-17,259.5197693064192,0.0007243752263672576,-0.7404802306935807,228.41707652961654,0.0007243752263672576,-0.7715829234703835
2015-03-18,263.0889879939487,0.013753166847629394,-0.7369110120060514,231.5585346939761,0.013753166847629394,-0.7684414653060239
2015-03-19,270.790986214407,0.029275258836129803,-0.729209013785593,238.33747073285718,0.029275258836129803,-0.7616625292671428
2015-03-20,269.2881572933419,-0.005549774540409502,-0.7307118427066581,237.0147515057584,-0.005549774540409391,-0.7629852484942417
2015-03-23,266.47035306634496,-0.010463899546564348,-0.733529646933655,234.53465295494823,-0.010463899546564348,-0.7654653470450518
2015-03-24,257.9230135777876,-0.03207613676418741,-0.7420769864222124,227.01168735082408,-0.03207613676418741,-0.7729883126491759
2015-03-25,262.90113437881547,0.019300801165331283,-0.7370988656211845,231.3931947905887,0.019300801165331283,-0.7686068052094113
2015-03-26,263.4646952242149,0.002143622722400984,-0.7365353047757851,231.88921450075077,0.002143622722400984,-0.7681107854992493
2015-03-27,259.6136961139857,-0.01461675579322641,-0.7403863038860143,228.4997464813102,-0.0146167557932263,-0.7715002535186898
2015-03-30,248.62425962869762,-0.04232995658465988,-0.7513757403713024,218.82736213315056,-0.04232995658465988,-0.7811726378668494
2015-03-31,249.65745451192987,0.00415564790328693,-0.7503425454880701,219.736731601781,0.00415564790328693,-0.780263268398219
2015-04-01,261.74581181102855,0.04841977309562373,-0.7382541881889715,229.8003934509965,0.045798723662884955,-0.7701996065490035
2015-04-02,255.92923821522794,-0.022222222222222143,-0.744070761784772,224.69371804097437,-0.022222222222222143,-0.7753062819590256
2015-04-06,270.95117176264347,0.05869565217391304,-0.7290488282373565,237.88226236077068,0.05869565217391304,-0.7621177376392293
2015-04-07,279.3472693009296,0.030987492999813293,-0.7206527306990704,245.2536373004548,0.030987492999813293,-0.7547463626995452
2015-04-08,262.35275862102515,-0.06083650190114065,-0.7376472413789749,230.33326392856404,-0.06083650190114065,-0.769666736071436
2015-04-09,265.48865047267424,0.011952959321380519,-0.7345113495273258,233.08642806266297,0.011952959321380519,-0.766913571937337
2015-04-10,270.6476983576452,0.019432272813869167,-0.7293523016423549,237.61582712198694,0.019432272813869167,-0.7623841728780131
2015-04-13,271.81101307680535,0.004298262007101483,-0.7281889869231947,238.63716220399138,0.004298262007101483,-0.7613628377960087
2015-04-14,277.52642887093987,0.021027167845180328,-0.7224735711290602,243.65502586775224,0.021027167845180328,-0.7563449741322478
2015-04-15,291.78967890585966,0.05139420448332421,-0.7082103210941404,256.17748209058914,0.05139420448332421,-0.7438225179094109
2015-04-16,293.91399274084773,0.007280291211648526,-0.7060860072591523,258.0425287620755,0.007280291211648526,-0.7419574712379244
2015-04-17,289.91825957503687,-0.013594906212355817,-0.7100817404249631,254.53446478475595,-0.013594906212355817,-0.7454655352152441
2015-04-20,292.75067802168763,0.009769713886950582,-0.7072493219783124,257.0211936800711,0.009769713886950582,-0.7429788063199289
2015-04-21,286.32715761589037,-0.021941948859709903,-0.7136728423841097,251.38164779248143,-0.021941948859709792,-0.7486183522075185
2015-04-22,284.05110707840316,-0.007949125596184436,-0.7159488929215969,249.3833835016032,-0.007949125596184436,-0.7506166164983968
2015-04-23,292.04257341002494,0.028133903133903182,-0.7079574265899751,256.39951145624235,0.028133903133903182,-0.7436004885437577
