,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9714055033688062,0.8021211812995738,0.9785235606839873,0.8877197963060183,0.7451032463397192,0.799939249227275,0.9639193748080941
sortino,0.9714055033688062,1.0,0.7815284252197106,0.956654078633947,0.9386289900776765,0.808027319525012,0.7821598086473647,0.9631286913932675
treynor,0.8021211812995738,0.7815284252197106,1.0,0.7986377472793406,0.698640051546695,0.578604428622395,0.6411580099226468,0.768195373304182
information,0.9785235606839873,0.956654078633947,0.7986377472793406,1.0,0.8699392048943217,0.7313198028789611,0.7804425424784991,0.9870521341020354
calmar,0.8877197963060183,0.9386289900776765,0.698640051546695,0.8699392048943217,1.0,0.9103079742120067,0.7356868457645501,0.9031735684705632
cum_ret,0.7451032463397192,0.808027319525012,0.578604428622395,0.7313198028789611,0.9103079742120067,1.0,0.578443815011653,0.7740446902265562
mdd,0.799939249227275,0.7821598086473647,0.6411580099226468,0.7804425424784991,0.7356868457645501,0.578443815011653,1.0,0.7854349554232325
excess_ret_ann,0.9639193748080941,0.9631286913932675,0.768195373304182,0.9870521341020354,0.9031735684705632,0.7740446902265562,0.7854349554232325,1.0
