,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9726697592172145,0.7779333660464239,0.9784752334662632,0.8920263841198124,0.7680103032085605,0.8017594883174417,0.9649130487305414
sortino,0.9726697592172145,1.0,0.7599390652370165,0.9570497253702837,0.9389614367707954,0.8298962688663529,0.7845162676583233,0.9630359951890499
treynor,0.7779333660464239,0.7599390652370165,1.0,0.7754905272479462,0.6805032457242566,0.579308554738476,0.6244361477886463,0.7471647223177562
information,0.9784752334662632,0.9570497253702837,0.7754905272479462,1.0,0.8732305627574174,0.7526145609760859,0.7811817033273561,0.9876907059487471
calmar,0.8920263841198124,0.9389614367707954,0.6805032457242566,0.8732305627574174,1.0,0.9263801960783926,0.7424441140313484,0.904273716343847
cum_ret,0.7680103032085605,0.8298962688663529,0.579308554738476,0.7526145609760859,0.9263801960783926,1.0,0.6047006030032847,0.793293278830654
mdd,0.8017594883174417,0.7845162676583233,0.6244361477886463,0.7811817033273561,0.7424441140313484,0.6047006030032847,1.0,0.7867424596775984
excess_ret_ann,0.9649130487305414,0.9630359951890499,0.7471647223177562,0.9876907059487471,0.904273716343847,0.793293278830654,0.7867424596775984,1.0
