,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9659428517230993,0.7533811082231021,0.9672908380985008,0.8802173738614236,0.8129281739652363,0.7722961602140646,0.9605388433277245
sortino,0.9659428517230993,1.0,0.7291685989895084,0.9309170598929156,0.9289692908096623,0.8704629405513993,0.7753873960825293,0.9271955180670477
treynor,0.7533811082231021,0.7291685989895084,1.0,0.7183110499579238,0.6626931085317959,0.6027528758147634,0.590828350963857,0.7140689560227528
information,0.9672908380985008,0.9309170598929156,0.7183110499579238,1.0,0.8408797370701616,0.7906918677076799,0.7096665119678429,0.9922703279447935
calmar,0.8802173738614236,0.9289692908096623,0.6626931085317959,0.8408797370701616,1.0,0.9254367240533395,0.7591191901128527,0.8452820968632061
cum_ret,0.8129281739652363,0.8704629405513993,0.6027528758147634,0.7906918677076799,0.9254367240533395,1.0,0.6469798926482271,0.8054158394127056
mdd,0.7722961602140646,0.7753873960825293,0.590828350963857,0.7096665119678429,0.7591191901128527,0.6469798926482271,1.0,0.7053361976711929
excess_ret_ann,0.9605388433277245,0.9271955180670477,0.7140689560227528,0.9922703279447935,0.8452820968632061,0.8054158394127056,0.7053361976711929,1.0
