,top1_return_gps
2016-01-01,-0.08351012211237308
2016-02-01,-0.15285022870857035
2016-03-01,0.07791067146037411
2016-04-01,0.16697078912527274
2016-05-01,0.20983488961925523
2016-06-01,-0.03417966581705767
2016-07-01,-0.0602289516337603
2016-08-01,-0.07506330945167095
2016-09-01,-0.004378073794114479
2016-10-01,0.023283218360762747
2016-11-01,-0.10116125488611216
2016-12-01,0.15402806518754097
2017-01-01,0.04941833576380561
2017-02-01,0.037516679807880315
2017-03-01,0.0578748659715127
2017-04-01,-0.09285607736669899
2017-05-01,0.15822307680513603
2017-06-01,-0.013323920172461978
2017-07-01,0.10458297817896334
2017-08-01,-0.06709628597826234
2017-09-01,-0.019345077178618775
2017-10-01,-0.06357761008943996
2017-11-01,0.002387488172432617
2017-12-01,-0.028821838131863786
2018-01-01,-0.0866314278388769
2018-02-01,-0.010361698485117032
2018-03-01,0.09599429703584228
2018-04-01,0.05417699527505615
2018-05-01,-0.12328939366572866
2018-06-01,0.06466193776819296
2018-07-01,-0.1583819383948717
2018-08-01,-0.06242915652765746
2018-09-01,-0.09258147352569246
2018-10-01,-0.13184603977394704
2018-11-01,0.023394582082012283
2018-12-01,-0.04947973227331903
2019-01-01,-0.008315227053938501
2019-02-01,0.029725945132014653
2019-03-01,0.1120468268918029
2019-04-01,-0.015492998274749703
2019-05-01,-0.21338536058407298
2019-06-01,0.01404155837274601
2019-07-01,-0.05583348533409249
2019-08-01,0.05648496308954232
2019-09-01,-0.06128351427146872
2019-10-01,0.0716917562640389
2019-11-01,0.09697610139786694
2019-12-01,0.04353865969877124
2020-01-01,0.07759521131966785
2020-02-01,-0.10507192139875265
2020-03-01,-0.1251272975941774
2020-04-01,-0.08908496976595681
2020-05-01,0.11640007120015694
2020-06-01,-0.0236606810410519
2020-07-01,-0.1567682273108365
2020-08-01,0.19332923601406637
2020-09-01,-0.21550986372354963
2020-10-01,0.01737185705251476
2020-11-01,0.5774814244484603
2020-12-01,0.04252536784793404
2021-01-01,-0.010722876121833869
2021-02-01,-0.068487225145338
2021-03-01,-0.01781108263640041
2021-04-01,-0.10767570594698705
2021-05-01,0.02315539621531748
2021-06-01,0.04515539622411979
2021-07-01,0.12451917259830347
2021-08-01,0.0836305785405016
2021-09-01,0.18455305206769035
2021-10-01,0.03272762354499781
2021-11-01,-0.24382996600948448
2021-12-01,0.060746158167638065
2022-01-01,0.07249396562796284
2022-02-01,0.10166050698242768
2022-03-01,-0.08295910348447233
2022-04-01,-0.1136284270600938
2022-05-01,-0.1152724046404976
2022-06-01,0.05827826636392275
2022-07-01,0.0608626003858459
2022-08-01,0.8489244125447695
2022-09-01,0.027401116208417342
2022-10-01,0.07269520097020843
2022-11-01,-0.06188126192284216
2022-12-01,-0.03620814952978746
2023-01-01,0.03279019544127393
2023-02-01,-0.08383022025802744
2023-03-01,-0.1921286630509279
2023-04-01,-0.007669334545564288
2023-05-01,0.03748059009340654
2023-06-01,0.3099987709281027
2023-07-01,0.023980639985428986
2023-08-01,0.40172600089461263
2023-09-01,0.05725619839543783
2023-10-01,-0.06145254372596565
2023-11-01,0.003918837167432132
2023-12-01,-0.14986732401624825
2024-01-01,0.08957144196077627
2024-02-01,-0.05617489003390097
2024-03-01,0.04414575969979917
2024-04-01,-0.014193231645515003
2024-05-01,-0.1651527115951672
2024-06-01,-0.02577561381782356
2024-07-01,0.037886159444787015
2024-08-01,-0.012142341654477029
2024-09-01,-0.11546494066300972
2024-10-01,0.06058500164261016
2024-11-01,-0.017241738453851574
2024-12-01,-0.05389951575472085
