,top1_return_gps
2016-01-01,0.014719025970095778
2016-02-01,-0.028896279302166206
2016-03-01,-0.07305372811959743
2016-04-01,-0.03147116291896601
2016-05-01,-0.08357790892394379
2016-06-01,0.002876155774442557
2016-07-01,0.09694622819825605
2016-08-01,-0.12291204098923791
2016-09-01,-0.049542550518104744
2016-10-01,0.018880697771676003
2016-11-01,-0.10498014359075514
2016-12-01,-0.17233514296125718
2017-01-01,0.00023401011355494994
2017-02-01,-0.20346716220561134
2017-03-01,0.0206906092552277
2017-04-01,-0.1357065166684528
2017-05-01,-0.12221171735337655
2017-06-01,0.011789575942524833
2017-07-01,-0.0657614691649876
2017-08-01,0.04938026962259445
2017-09-01,0.0679918249303546
2017-10-01,-0.03251278202441066
2017-11-01,-0.01687742131841319
2017-12-01,0.032204563625594984
2018-01-01,-0.1417616362753813
2018-02-01,0.20071468892833977
2018-03-01,-0.0656208780787303
2018-04-01,-0.18914882815397704
2018-05-01,0.05204776265828115
2018-06-01,0.03439953975253496
2018-07-01,0.048864513273532584
2018-08-01,0.013818672979526436
2018-09-01,-0.06949564624462479
2018-10-01,-0.09038558379953598
2018-11-01,-0.002508651191456268
2018-12-01,-0.1518224532380813
2019-01-01,-0.06256950491783064
2019-02-01,0.11442698253796446
2019-03-01,-0.0005693458967370724
2019-04-01,0.06855395658771313
2019-05-01,-0.04941452125049073
2019-06-01,-0.07852438998110889
2019-07-01,0.05735032393616435
2019-08-01,0.054317794966232125
2019-09-01,-0.02436547875739803
2019-10-01,0.09630132714933537
2019-11-01,-0.02940877395976005
2019-12-01,-0.12291301393046983
2020-01-01,0.00025255070545848746
2020-02-01,0.20453941362029782
2020-03-01,0.12616871292202925
2020-04-01,-0.07384866843523152
2020-05-01,0.10601001580318936
2020-06-01,0.1486652455206925
2020-07-01,-0.07676826063214515
2020-08-01,0.013153134095283514
2020-09-01,0.07121866264383891
2020-10-01,-0.12102223985720029
2020-11-01,0.0906658738623296
2020-12-01,0.08378566173359059
2021-01-01,-0.09102667876285075
2021-02-01,0.002089900363162478
2021-03-01,0.3818439415818269
2021-04-01,-0.09433414411167274
2021-05-01,0.1074901886078723
2021-06-01,-0.013319272210456368
2021-07-01,0.025901734030288948
2021-08-01,-0.003938420750157268
2021-09-01,0.09459480647405516
2021-10-01,0.11634881942203501
2021-11-01,0.12800622259592642
2021-12-01,-0.005898029337117361
2022-01-01,-0.173664565540272
2022-02-01,-0.08332139833611318
2022-03-01,-0.1880623672819577
2022-04-01,-0.010756468928343477
2022-05-01,0.07166538552532664
2022-06-01,0.2723223036261744
2022-07-01,-0.024058359430353615
2022-08-01,0.1779673900234089
2022-09-01,0.0874524591889636
2022-10-01,0.13662053675768626
2022-11-01,-0.037770857423299
2022-12-01,0.03823545967048991
2023-01-01,0.0022423199911674185
2023-02-01,-0.016988328353582882
2023-03-01,-0.08495153793842058
2023-04-01,-0.06414961345881454
2023-05-01,-0.06473326677913716
2023-06-01,-0.176521021617418
2023-07-01,0.01783287884036233
2023-08-01,0.1741842436120875
2023-09-01,0.21665391501811593
2023-10-01,-0.0804132483713409
2023-11-01,0.041419788219442255
2023-12-01,0.0747304874060779
2024-01-01,-0.13325545605953348
2024-02-01,-0.039058390966981604
2024-03-01,-0.13946428873145578
2024-04-01,-0.004125340384897647
2024-05-01,-0.11184634636263413
2024-06-01,0.09036260801554663
2024-07-01,0.11890294084620212
2024-08-01,-0.0067187906448192836
2024-09-01,-0.038906965451911524
2024-10-01,0.025459704299697128
2024-11-01,0.020653566370924414
2024-12-01,-0.281637426223903
