date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15
2016-01-01,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2016-01-04,991.0645161290323,969.5675171126322,1010.3667262969587,966.9050766790058,999.3773072747014,983.7005928853756,1001.3253287070856,979.7086801426873,980.9376069839095,976.9064516129033,972.2527536911177,975.3025034770515,981.2159899539557,986.9386061946902,989.4090382387022
2016-01-05,1000.5284629981026,949.3940572495333,1013.3720930232558,973.235060814384,1008.7638436482084,957.4160079051384,1000.7788531775018,972.5921521997622,976.9250684697021,957.0851612903226,979.7334192641199,979.4645340751044,979.5458350774384,988.04203539823,990.8538528389339
2016-01-06,997.1214421252372,925.1859054138146,1026.0509838998212,976.400052882073,1009.1248642779587,947.5592885375495,1000.4145361577795,948.475029726516,937.0558028072576,906.1161290322582,976.2268572767751,980.1582058414466,955.7461280870659,977.3230088495575,999.5227404403244
2016-01-07,993.3358633776091,919.599408836341,1040.9838998211092,988.5325224748811,1035.6959826275786,969.2440711462451,978.5555149744341,936.6141498216409,926.2134115029099,887.8393548387098,945.3691117881414,979.4645340751044,999.5876935956469,968.3379424778761,999.233777520278
2016-01-08,987.6574952561671,936.3588985687618,1031.7799642218245,1009.6324695928082,1004.9370249728555,950.1877470355732,975.0945032870709,940.9631391200951,916.5662444368368,883.4632258064518,945.3691117881414,990.5632823365787,1031.7381749686062,967.8650442477876,1000.100666280417
2016-01-11,991.4430740037952,900.6673926571251,1029.901610017889,989.5875198307776,1001.1824104234527,929.8171936758894,969.4475894813735,904.9851367419739,882.1608610065047,837.127741935484,922.2258026716661,975.9961752433938,997.5000000000001,969.441371681416,995.4772595596754
2016-01-12,1019.0777988614802,887.6322339763535,1019.3828264758497,1015.4349550502382,992.8789359391965,923.2460474308301,966.8973703433163,904.1944114149821,861.2444368366996,811.3858064516129,915.9139910944457,989.8696105702367,944.0550439514443,970.8600663716815,1010.792294322132
2016-01-13,1016.8064516129034,897.5637834474177,1021.2611806797853,1008.577472236912,1022.1216069489684,950.8448616600792,969.2654309715123,907.7526753864447,843.9990585415953,808.0393548387098,914.5113662995077,993.3379694019475,956.1636668061952,979.5298672566372,1017.1494785631517
2016-01-14,1026.2703984819739,886.7011512134413,1008.3944543828263,989.0600211528294,992.6623235613462,977.7865612648224,958.1537618699782,916.4506539833532,851.8533892502567,826.5735483870968,923.8621982657605,993.3379694019475,910.2344077019676,975.7466814159293,1019.7501448435687
2016-01-15,1021.3491461100572,901.5984754200375,1024.4543828264757,999.6099947117929,1003.3485342019542,980.415019762846,936.2947406866327,908.5434007134363,809.7644214310166,782.2974193548387,908.6670963206,1007.9050764951324,888.1048555881123,968.0226769911505,1015.9936268829662
2016-01-19,1025.513282732448,910.5989421281893,1022.8577817531303,1001.1924907456373,1019.5944625407166,969.2440711462452,948.3172023374727,914.473840665874,787.4820267031837,761.1890322580646,924.5635106632294,1020.3911682892908,880.1716199246549,984.7317477876107,1021.1949594438005
2016-01-20,1015.6707779886151,872.1141879278159,1038.823792486583,994.8625066102592,1022.4104234527686,931.7885375494072,933.926680058437,882.4494649227111,749.4055973981511,729.783870967742,916.1477618936019,1023.1658553546594,886.434700711595,976.8501106194692,1010.2143684820392
2016-01-21,1045.1982922201141,886.0804293714998,1031.1225402504472,1002.2474881015337,1017.6449511400649,949.5306324110672,955.7857012417826,904.5897740784781,777.8348596371104,760.1593548387098,933.4468010311693,1018.3101529902643,893.1153202176644,978.7417035398233,1015.4157010428735
2016-01-22,1044.8197343453512,891.3565650280027,1029.6198568872985,1003.3024854574301,1014.9733984799129,947.5592885375495,969.6297479912346,917.2413793103449,860.2199589181785,828.6329032258064,936.2520506210451,1027.327885952712,893.950397655923,984.4164823008853,1013.1039976825027
2016-01-25,1041.412713472486,874.9074362165527,1038.354203935599,1015.9624537281862,1029.1976112920736,926.5316205533597,963.4363586559534,920.7996432818074,811.1303919890445,781.0103225806452,934.1481134286383,1025.940542420028,899.7959397237337,971.0176991150445,1017.7274044032443
2016-01-26,1053.9051233396585,878.0110454262602,1052.441860465116,1022.8199365415124,1051.5808903365905,921.2747035573124,971.9978086194304,922.7764565992866,837.766817870592,809.583870967742,952.6160065619873,1024.5531988873436,901.0485558811217,968.0226769911507,1013.1039976825028
2016-01-27,1067.1546489563568,857.8375855631614,1048.4033989266543,1005.4124801692227,1043.999457111835,892.3616600790515,985.4775383491601,934.6373365041618,885.3196679219442,831.4645161290323,965.005858917272,1024.5531988873436,900.6310171619924,959.3528761061949,1020.6170336037079
2016-01-28,1055.4193548387098,866.2173304293717,1048.2155635062609,996.4450026441037,1027.6091205211726,870.6768774703559,980.194941563185,942.1492271105828,891.8934012324543,855.1470967741936,959.161588938364,1014.1481223922115,911.0694851402259,967.2345132743365,1002.9902954808806
2016-01-29,1070.5616698292222,856.9065028002491,1048.4973166368513,1011.2149656266525,1028.4033659066233,863.4486166007906,976.3696128560995,920.0089179548157,920.9202755905508,865.4438709677419,966.40848371221,1032.1835883171073,959.5039765592296,963.6089601769914,1019.7501448435689
2016-02-01,1065.0410191843825,864.3527152168763,1043.2155632660879,1025.370045345873,1025.1502881052265,859.1633530961793,973.5665662402732,925.9173830987473,923.6964087726188,850.6692614573963,931.0324261011749,1027.9985530408396,940.3138970280451,904.2760835935046,1051.63248440089
2016-02-02,1065.2995870453158,870.6060708735898,1050.9014812725823,1042.9087069475338,1029.924773811638,839.7197694334651,975.9203630342332,925.260704103642,920.2250742278544,810.1612013879965,906.2237965514671,1026.9288355038566,946.8844133892658,856.8395384409677,1013.5378210857758
2016-02-03,1085.2093123371822,867.2709478566759,1040.2594409558978,1056.597418441513,1025.8323574918566,846.7073073122532,983.1628147079566,936.8346713923763,948.8957262086873,811.3076559182625,965.4987007255902,1034.9517170312304,937.3936675341689,917.8293822085152,1041.3762288929747
2016-02-04,1103.826198324382,843.5081963611638,1037.5989308767266,1070.713902169679,1019.0116636255543,853.6948451910412,982.4385695405842,950.1324210432626,956.352667082626,787.9964138028531,967.8023591837775,1019.9756715134657,937.3936675341689,904.8182155381052,1015.0030004440496
2016-02-05,1089.087830251182,842.1185617707829,1030.2086251012513,1047.1864292894022,1011.5089003726218,854.3024571805008,973.3855049484299,950.2965907920391,951.6599370498888,816.6577770595039,949.1072847731048,1006.604202301176,959.2953887382383,886.9278613662912,1018.6659488397337
2016-02-08,1082.106498005982,838.783438753869,1024.59199271189,1009.1147004467729,1001.2778595731686,847.314919301713,951.6581499272596,983.2947102960902,993.2516676140117,836.5296555841152,935.3739362723738,990.5584392464283,974.6265935810868,857.6527363578684,1051.2661895613219
2016-02-09,1056.5082797735827,823.2195313416038,1025.4788294049472,999.7037112946622,998.5495820266476,846.0996953227934,949.8475370088288,983.8693044168074,994.6659150211381,821.2435951805681,873.9725781368471,987.8841454039703,974.6265935810868,806.1502016208282,1047.2369463260693
2016-02-10,1049.785515389316,823.0805678825656,1025.1832171739281,999.7037112946622,996.503373866757,830.605589591568,954.555130596749,980.5859094412799,983.6733556293837,806.7218377971984,874.504191627198,994.8373093943609,973.166478834149,803.9816738424265,1045.4054721282273
2016-02-11,1039.1842330910497,815.8544680125854,1037.8945431077457,983.8761386297489,995.8213044801267,843.9730533596842,938.0785530390282,1024.2550626157954,1016.5224658585444,787.6142622927645,876.4534410918179,991.6281567834114,950.5347002566106,781.483198141509,1025.6255507915334
2016-02-12,1050.5612189721162,814.8817237993188,1036.4164819526507,1005.2647503390913,991.7288881603454,855.2138751646906,935.1815723695387,1017.3599331671878,1016.4581818854931,775.7675654800154,955.0436354153564,989.488721709445,957.8352739913003,864.9715176099742,1052.7313689195955
2016-02-16,1063.4896120187827,830.167704293508,1043.511175497107,1000.9870279972229,1003.3240677330592,852.4796212121216,956.908927390709,991.7494523580735,987.2732581202506,752.4563233646062,921.3747810264673,1003.3950496902264,963.6757329790521,839.4913162137542,1038.0795753368593
2016-02-17,1075.1251657607825,827.5273985717844,1046.762910038316,997.564850123728,1013.5551085325127,864.6318610013179,966.3241145665495,994.3761683384956,990.1017529345031,768.5066867883306,975.5107547938653,1015.1619425970415,960.0254461117073,893.9755766460966,1054.9291379570059
2016-02-18,1073.8323264561157,829.6118504573557,1043.806787728126,993.2871277818595,1008.7806228261011,860.0747710803693,973.2044436565866,1006.6068146223354,993.8945073445236,736.4059599408816,968.9541884128711,1002.3253321532434,938.1237249076379,892.6202467845957,1068.8483418606054
2016-02-19,1075.9008693435821,827.3884351127463,1041.441889879974,997.137077889541,1007.4164840528407,837.2893214756263,970.126401695254,1010.3006339698039,990.2303208806055,713.476869335561,922.2608035103854,998.5813207738022,924.9826921851964,860.6344620531708,1046.5043566469326
2016-02-22,1095.8105946354488,815.5765410945093,1045.58046111424,1031.7866288586756,1015.6013166924034,841.5426054018449,975.0150565750175,993.3090649714491,978.4663538122369,711.5661117851176,949.6388982634558,992.6978743203947,931.5532085464171,905.0892815104054,1054.5628431174375
2016-02-23,1090.6392374167822,805.9880624208815,1032.2779107183846,1020.2367785356308,1000.5957901865386,850.0491732542824,981.3522017895256,1003.5696742699724,982.2591082222573,698.9551119521913,920.5773607909408,975.0475349601721,1014.7797491218806,863.8872537207733,1058.2257915131215
2016-02-24,1086.502151641849,797.7892183376346,1031.3910740253275,1000.9870279972226,994.4571657068666,868.5813389328068,986.0597953774459,1017.1136785440233,985.6018748209196,700.8658695026346,951.6767499764675,965.4200771273235,1013.3196343749427,871.4771009451791,1072.8775850958577
2016-02-25,1072.0223514295824,802.6529394039676,1023.4095437878144,993.7149000160463,983.544055520783,864.3280550065882,994.7507373859138,1016.8674239208588,977.0521064051106,682.1404455082893,961.1571905543915,971.3035235807309,1036.68147032595,896.4151703967985,1079.470892208089
2016-02-26,1098.9134089666486,799.4567798460918,1021.0446459396622,985.5872275664963,980.8157779742621,860.9861890645591,992.2158793001107,1001.7638070334325,945.8743794752811,684.4333545688214,945.2087858438651,967.5595122012899,1022.0803228565703,888.5542572000924,1057.8594966735532
2016-02-29,1102.7919268806486,785.1435435651691,1018.0885236294721,984.3039108639356,973.9950841079599,850.3529792490123,992.0348180082675,1013.2556894477788,958.988309977725,653.8612337617272,969.042790661263,969.6989472752562,1048.3623883014534,914.8476565132129,1082.4012509246363
2016-03-01,1096.2971456802888,787.0740068612884,1004.7171953764532,994.2193252601385,979.0898012312091,842.6844705633234,986.1068050713889,1010.0206595642815,957.182788979515,641.7938333857386,991.2952827131849,969.2671160003748,1035.2250277624482,909.3652973951374,1071.2929501490964
2016-03-02,1101.9038477550262,784.4265477958666,1022.8287956726132,998.3447166512593,995.290075266962,850.2799213333217,990.1293852785565,1029.6735980408623,955.4069396493118,647.9095817980466,965.5473532920631,973.5118285469846,1031.9040421093162,910.6433933858544,1078.7616591697438
2016-03-03,1103.3989683082896,782.5577531614512,1031.271797314432,999.1697949294835,1007.8395833228269,861.5704562616975,992.71532969745,1041.6057392587863,955.4069396493118,661.5800782490882,947.8456518150418,983.3006554401873,1040.7600038510018,911.282441381213,1100.2341976041048
2016-03-04,1124.3306560539752,787.8526712922948,1068.5844174734384,1038.2235000987614,1037.9584026569028,870.1923192979119,1009.6676319990852,1040.9038485989083,961.6224123050227,663.0190778755136,958.5739557405093,1019.6839058397007,1053.6749480576266,915.7557773487224,1130.109033686694
2016-03-07,1125.0782163306067,785.3609451130743,1064.4310053754466,1095.15390129623,1042.0655143842769,865.6761053265616,1013.402885048598,1028.9717073809843,961.3264374166557,665.8970771283645,959.646786133056,1072.006484985668,1058.6564265373247,917.6729213347979,1128.7086507453228
2016-03-08,1110.1270107979742,789.0985343819051,1047.8854457063983,1056.650248312435,1014.0002509138878,864.9918304824175,1016.5634837828013,1043.009520578542,964.878136077062,669.494576194428,967.1565988808833,1050.1765347459598,1049.062467983832,921.5072093069489,1136.17735976597
2016-03-09,1129.5635779903967,786.7625410888859,1046.2513163563688,1102.029553614765,1018.7918812624908,861.1598913552112,1018.0001195710754,1026.8660354013507,977.3090813884842,673.8115750737043,990.2224523206381,1076.5110778922744,1044.080989504134,918.9510173255148,1142.2456858452458
2016-03-10,1144.5147835230293,795.0163840575539,1058.7115526503435,1083.6028054010915,1013.0875594189159,871.7661514394431,1022.0226997782431,1040.2019579390303,981.452729825625,686.4028218049266,1010.0698145827525,1061.3513902258105,1048.5089703749768,927.2586412651754,1140.3785085900843
2016-03-11,1144.5147835230293,800.7785008470015,1062.5245211337458,1102.5796058002477,1022.670820116122,862.6652960123281,1029.4932058772688,1061.960568395245,983.5245540441955,684.6040722718948,1027.2351008635005,1063.9501938257756,1054.4129448694337,933.0100732234018,1174.4544934967873
2016-03-14,1151.6166061510298,802.4915625952154,1056.8050684086427,1068.2013442075736,1021.9863014948929,852.880165741069,1029.4932058772688,1082.3153975317036,982.9326042674611,688.9210711511711,1026.698685667227,1045.4986882660226,1075.445854005937,942.5957931537793,1187.5247342829202
2016-03-15,1141.150762278187,811.8355357672925,1039.1020004499899,1047.2993611592276,1019.2482270099769,843.1634629542244,1025.1832985124465,1075.2964909329248,986.1883280395001,686.7625717115329,1043.3275567517016,1028.9529720129103,1074.523357991178,941.9567451584207,1173.5209048692066
