,top1_return_gps
2016-01-01,0.07223494448015022
2016-02-01,-0.3522500410880546
2016-03-01,0.13735150132701768
2016-04-01,0.010013694854331234
2016-05-01,0.06770538203638643
2016-06-01,-0.07495523554419414
2016-07-01,-0.031042606314923282
2016-08-01,-0.02097974243786216
2016-09-01,-0.08025754801586293
2016-10-01,0.029642306336358448
2016-11-01,-0.08242317189757198
2016-12-01,-0.05511749491784812
2017-01-01,0.0646870124910155
2017-02-01,-0.08787969827371522
2017-03-01,-0.011411395760754672
2017-04-01,0.03875706265959611
2017-05-01,0.12125493531361697
2017-06-01,-0.06820649684217961
2017-07-01,-0.0475560041394949
2017-08-01,-0.005555491523479783
2017-09-01,-0.001941635117216567
2017-10-01,-0.028160776841385737
2017-11-01,-0.11102836286023798
2017-12-01,0.030853460283754464
2018-01-01,-0.08179871227183977
2018-02-01,0.03759836251135962
2018-03-01,-0.10663698195173454
2018-04-01,0.08812731834615639
2018-05-01,-0.03475089311454782
2018-06-01,-0.03363890833693939
2018-07-01,0.026422033322057725
2018-08-01,-0.09645638979487581
2018-09-01,-0.1623332974631777
2018-10-01,0.02776113101939659
2018-11-01,0.01779814417290626
2018-12-01,-0.13837917860844728
2019-01-01,-0.0689161986757808
2019-02-01,0.00659196669445361
2019-03-01,0.13028503599627905
2019-04-01,0.169453617826117
2019-05-01,-0.23302510023234801
2019-06-01,-0.016452448231356165
2019-07-01,0.010981770806652857
2019-08-01,-0.20686306317232028
2019-09-01,0.0562427766311826
2019-10-01,0.033161601872232715
2019-11-01,-0.05697995015105961
2019-12-01,0.007300473248581518
2020-01-01,-0.08221496627882163
2020-02-01,-0.13603715990090193
2020-03-01,-0.57320938369059
2020-04-01,0.0691852736914822
2020-05-01,-0.059096835098471634
2020-06-01,-0.0199563431449562
2020-07-01,0.010576892706355867
2020-08-01,0.1529825364793651
2020-09-01,-0.010717055871880987
2020-10-01,0.08569225998181795
2020-11-01,-0.06329956408759485
2020-12-01,0.03283310351685542
2021-01-01,0.004117898101764661
2021-02-01,-0.07606065616684643
2021-03-01,0.0199111925906863
2021-04-01,0.14170024897291245
2021-05-01,-0.029496451701753523
2021-06-01,0.20413753726868777
2021-07-01,0.09827117118511319
2021-08-01,-0.17931901396263994
2021-09-01,-0.0389486757416555
2021-10-01,-0.2056678196038071
2021-11-01,-0.20701960322483937
2021-12-01,0.023522273541525474
2022-01-01,0.006179819121671759
2022-02-01,0.14057408197959176
2022-03-01,0.20707438904375897
2022-04-01,-0.040423800590853376
2022-05-01,-0.0022219865980620535
2022-06-01,-0.23326375338216165
2022-07-01,-0.02100733047483827
2022-08-01,0.014953837540052195
2022-09-01,0.09208960087287443
2022-10-01,-0.0666872952587515
2022-11-01,-0.05280417666262549
2022-12-01,0.07490410176257045
2023-01-01,0.05804827638916166
2023-02-01,0.10568647483286342
2023-03-01,-0.34773884654907716
2023-04-01,-0.17750863688804008
2023-05-01,-0.09119679895503485
2023-06-01,0.032934687818049646
2023-07-01,0.2767576526453914
2023-08-01,-0.08213592788490054
2023-09-01,-0.07921634224796803
2023-10-01,0.08827129765369501
2023-11-01,0.27716594595311084
2023-12-01,0.03753619829466337
2024-01-01,-0.18055054040070606
2024-02-01,-0.16512595495978277
2024-03-01,-0.056829393062169165
2024-04-01,0.15314081033400306
2024-05-01,0.09121838157921314
2024-06-01,0.0259969369072246
2024-07-01,0.06448679247566069
2024-08-01,-0.09940826698198346
2024-09-01,0.05556085564211255
2024-10-01,-0.030404778794078102
2024-11-01,-0.1682471786608345
2024-12-01,0.16187562706262337
