,top1_return_gps
2016-01-01,-0.24757653019833836
2016-02-01,-0.2334593470375822
2016-03-01,0.10881516673601976
2016-04-01,0.2205244511740192
2016-05-01,0.005534080668295305
2016-06-01,-0.18819270669115717
2016-07-01,0.00021594290396032
2016-08-01,-0.10954980753530297
2016-09-01,0.06361508486908973
2016-10-01,0.10109808341330306
2016-11-01,-0.09646375620728154
2016-12-01,0.14891408796737426
2017-01-01,0.1125733819135899
2017-02-01,0.028833704216549183
2017-03-01,0.15382117692220998
2017-04-01,-0.2387830882681411
2017-05-01,0.026883054178186816
2017-06-01,-0.029062925031090314
2017-07-01,-0.0773083914433258
2017-08-01,-0.016190646951049548
2017-09-01,0.07141082553570044
2017-10-01,0.06462898106931725
2017-11-01,0.00920642478475453
2017-12-01,0.11568024289638656
2018-01-01,-0.016721729831317922
2018-02-01,-0.1296807262888343
2018-03-01,0.09501491083749469
2018-04-01,0.036757955327495706
2018-05-01,0.06537366066166372
2018-06-01,-0.07917483699478911
2018-07-01,-0.010706917788772086
2018-08-01,-0.0003712949920140485
2018-09-01,-0.18465031625018113
2018-10-01,0.06786873908303281
2018-11-01,0.03950053409662835
2018-12-01,-0.11781886300625277
2019-01-01,-0.027084148528657592
2019-02-01,0.018999717487095058
2019-03-01,-0.05135977710475936
2019-04-01,-0.051687042104525016
2019-05-01,-0.10543131316588883
2019-06-01,0.07765390298304475
2019-07-01,-0.10822108695940824
2019-08-01,-0.17405068520526012
2019-09-01,-0.01855778382467821
2019-10-01,-0.006721609946627183
2019-11-01,0.10704306292194077
2019-12-01,0.13558674766767265
2020-01-01,-0.24279077255760717
2020-02-01,0.17793738016195948
2020-03-01,0.0641719452464331
2020-04-01,-0.09857839549067504
2020-05-01,0.09278185218052615
2020-06-01,-0.12111404126657455
2020-07-01,0.03545414237724387
2020-08-01,0.15405845875945468
2020-09-01,-0.055333703516753485
2020-10-01,0.08556261814899302
2020-11-01,0.1267713162885049
2020-12-01,0.039627209035146826
2021-01-01,-0.02126184824255528
2021-02-01,0.044881840620943025
2021-03-01,0.09551499209968628
2021-04-01,0.12369076650303268
2021-05-01,0.10857834538356426
2021-06-01,-0.004717380122735038
2021-07-01,-0.03202035374860002
2021-08-01,0.03639160529646679
2021-09-01,0.2836706781551719
2021-10-01,0.012526805494001536
2021-11-01,-0.054828367736142414
2021-12-01,0.20677141964350354
2022-01-01,0.05866073676277184
2022-02-01,-0.0212368629534212
2022-03-01,0.10632353959764851
2022-04-01,0.08292482683354585
2022-05-01,0.052347722343079495
2022-06-01,-0.1391418811031806
2022-07-01,-0.11128119606139864
2022-08-01,0.05747866841480276
2022-09-01,-0.30764783786367955
2022-10-01,0.07086638277778157
2022-11-01,0.09005246550926493
2022-12-01,-0.04476019856045632
2023-01-01,-0.14367430801592584
2023-02-01,-0.028719216430005523
2023-03-01,-0.28033276948871466
2023-04-01,0.004839348673116861
2023-05-01,-0.044565651287034935
2023-06-01,0.08323371050194917
2023-07-01,0.013668399534702447
2023-08-01,-0.06491282552640565
2023-09-01,-0.09663349115644904
2023-10-01,-0.0627569964178828
2023-11-01,0.10365945433506618
2023-12-01,-0.042858769529176666
2024-01-01,-0.050783394645446234
2024-02-01,0.07450662561484478
2024-03-01,-0.08320559605281053
2024-04-01,0.058759372087265005
2024-05-01,-0.20992566625673603
2024-06-01,0.07175193259936896
2024-07-01,0.05112411426877217
2024-08-01,0.12231666381151562
2024-09-01,0.15010929846323884
2024-10-01,0.05663614158809671
2024-11-01,0.04399606326477423
2024-12-01,0.18641993535600343
