run,direction,strategy,sharpe,sortino,treynor,treynor_raw,information,calmar,cum_ret,mdd,mdd_mag,mer_m,mer_ann
7,short,gps,0.5225550678696765,0.8587421246667442,0.22170648583472102,-0.22170648583472102,0.3939833197005966,0.2423522842510291,1.997849210213229,-0.5353402570556438,0.5353402570556438,0.01399056624228214,0.16788679490738567
8,long,baseline,0.15917433138490986,0.35067899831664334,0.052200237455073684,0.052200237455073684,0.1171013147748963,-0.061955212355821195,-0.3641980409517038,-0.7920829615904504,0.7920829615904504,0.004910740020966768,0.058928880251601215
8,long,gps,0.29560137766653793,0.5684545603565425,0.11615292752673215,0.11615292752673215,0.2333133644698852,0.0708428636605992,0.48110461050171827,-0.6296964297292977,0.6296964297292977,0.00659518224186299,0.07914218690235589
8,long,weighted,0.201897464870956,0.2859218812341214,0.027936548033328457,0.027936548033328457,,0.04155994469251861,0.17930679411624828,-0.4449990811350565,0.4449990811350565,0.0,0.0
8,short,baseline,0.48901660390093893,0.961213130446587,0.16251593031667935,-0.16251593031667935,0.3574295348523647,0.23819714478942822,1.9193129720511553,-0.5307095951624139,0.5307095951624139,0.014527768676441118,0.1743332241172934
8,short,gps,0.1783834899497224,0.25470672676039197,0.08612058425446856,-0.08612058425446856,0.09523159161175881,-0.018531697216853497,-0.10184996467575269,-0.640222307579432,0.640222307579432,0.0036716714528338876,0.04406005743400665
9,long,baseline,0.3188856072832518,0.6820222174531261,0.08844840895848524,0.08844840895848524,0.1696414501717066,0.030245200878442215,0.2552785282685406,-0.8458773162028896,0.8458773162028896,0.008117973165880107,0.09741567799056128
9,long,gps,0.6533885809769169,0.9349549918516331,0.20616643175847843,0.20616643175847843,0.4769848247179693,0.3057527558299534,4.464513856766371,-0.6792261317740622,0.6792261317740622,0.016987065427019013,0.20384478512422816
9,long,weighted,0.7347275172752487,1.1383130197771247,0.10494924371546416,0.10494924371546416,,0.28887134757575167,1.340624704644151,-0.34305628784274256,0.34305628784274256,0.0,0.0
9,short,baseline,0.028680975074304046,0.053864430797244255,0.009560157170048956,-0.009560157170048956,-0.1838597633836769,-0.08158641984085506,-0.49910904517443355,-0.906304247362766,0.906304247362766,-0.007726867236520391,-0.09272240683824469
9,short,gps,0.5760902336060986,0.9716612140971901,0.24440093341705016,-0.24440093341705016,0.26291369841784706,0.3036665112098318,2.8779852982571668,-0.5351945833498521,0.5351945833498521,0.010089701695718656,0.12107642034862387
10,long,baseline,0.0013644208842971402,0.0024527591492184745,0.0007535027435496196,0.0007535027435496196,-0.11336775478272208,-0.09390869203677897,-0.5119780349146706,-0.8158606876472031,0.8158606876472031,-0.0037834233709442893,-0.04540108045133147
10,long,gps,0.17439293356348196,0.33578653875587033,0.06648025588991997,0.06648025588991997,0.06507178100793995,-0.008455673519405195,-0.05229104718570554,-0.703641986380199,0.703641986380199,0.002060833644839281,0.024730003738071375
10,long,weighted,0.34597005511404694,0.5308727464952882,0.04596200296846061,0.04596200296846061,,0.13224615784048147,0.3971488769108915,-0.2862716968037339,0.2862716968037339,0.0,0.0
10,short,baseline,0.30069363629918017,0.5196028142858753,0.11163378969751334,-0.11163378969751334,0.16517655938321724,0.05107429919474809,0.43666382214030564,-0.804309170168708,0.804309170168708,0.006617612725748578,0.07941135270898293
10,short,gps,0.4961118535481082,1.160683151185212,0.37730962938258117,-0.37730962938258117,0.36936972899361925,0.3534795773985363,2.5784075153769375,-0.43052559795528256,0.43052559795528256,0.015976917050768088,0.19172300460921704
