date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15
2016-01-01,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
2016-01-04,993.6892850645805,1003.9772727272725,1020.2027027027026,1011.4929859719438,1014.0542553191488,1015.6144067796608,1018.5276679841896,1014.342036553525,1008.1744130330619,995.6262192038148,984.797127718907,1023.4028612647271,1029.0630114566284,1005.6571261682242,1026.2371959026889
2016-01-05,994.2318893338187,994.4807037457433,1015.8675637393766,1039.2621825669182,1015.7832480818412,1023.0457317073169,1039.6214362560515,1018.5082583238662,1007.0485003190812,986.3619282800087,981.8765060240963,1015.5887616320688,1022.3699186991869,1004.19072615923,1048.0434782608695
2016-01-06,994.5939548434084,997.8787015945329,1015.1486199575369,1050.0728155339805,1041.077981651376,1049.0589829095454,1098.1001420454545,1061.8431122448983,1018.0935483870969,986.009051230681,969.7434782608696,1019.236709770115,1019.0559157212317,995.4813529921942,1075.4662864810466
2016-01-07,1016.8112434847353,1001.6815929878046,1015.8675637393766,1026.579661016949,995.4166666666665,1062.3438159560994,1120.7052768918525,1074.2732049036779,1027.5402897607034,960.7126673173453,955.8325063154095,1052.5055637982198,1006.5488260405548,995.7692307692307,1081.9996625042186
2016-01-08,1020.4203250513729,1007.440590264469,1004.485294117647,1047.168049792531,964.398016997167,1057.4338235294115,1126.256555944056,1085.5802906110284,1028.0423452768732,990.1180126454951,964.3589568541781,1052.5055637982198,985.5133228840124,994.9060965039005,1062.6334106728536
2016-01-11,1026.364148816234,1003.5939289805267,1019.4776119402984,1070.1095406360423,997.5,1099.47247706422,1188.5954797047968,1127.919287718959,1026.3707317073172,993.8311337083514,966.117773116907,1078.9182509505706,1005.4757462686566,999.5268505079825,1104.7432804962093
2016-01-12,1029.071213262999,976.3790861812777,1005.1892081289417,1077.7259786476868,1053.9705882352941,1100.433974639265,1226.3047271573605,1155.312252180809,1024.8709206039944,1002.1425714493491,976.0869264787174,1086.35336906585,979.881818181818,984.3825042881647,1120.9667832167831
2016-01-13,1026.557038150723,978.5601265822781,1001.6794692737428,1046.4443676572218,1040.6233624454148,1096.120426829268,1231.3834023574389,1178.9186728707266,1015.7998068876732,973.4714961853632,974.2916590031266,1088.0195552147243,986.5441945606692,978.2301136363636,1108.5632780082985
2016-01-14,1038.4619771863113,969.5361490225005,1001.6794692737428,1017.6108870967741,1093.1318807339446,1085.7172131147538,1203.7721893491125,1168.048707155743,1019.7382875605817,1002.361252545825,986.72324671696,1077.0072115384617,1006.0119999999997,975.7353357891756,1122.1438571928595
2016-01-15,1062.7062256809331,974.2077464788729,987.2023399862353,1014.8827077747989,1120.37023977433,1095.1664490861615,1271.9027640671275,1228.7601476014765,1027.874938935027,991.6855569948187,971.2548129812981,1095.0173655775666,995.3944591029023,979.3430034129693,1103.602409638554
2016-01-19,1049.2335766423353,970.2519379844958,975.1223657375936,1026.579661016949,1130.4684535104361,1088.06420233463,1307.173655732161,1263.5288378143978,1010.4338082279495,975.8843212237093,972.7708658525388,1076.1902654867258,993.8211275026342,974.3548387096776,1092.6942740286297
2016-01-20,1065.4008191925095,979.6543048825937,972.477966101695,1067.845557122708,1122.481158737635,1127.5504032258061,1363.425925925926,1327.7272727272732,1018.5864127803778,973.1965042372882,957.8200433957147,1086.0761673896404,1000.1444856839872,984.9456521739132,1140.9128113879
2016-01-21,1041.034877072612,951.9784498370151,977.1151226158038,1047.892733564014,1114.0848527349228,1099.9530157342654,1308.944293938368,1279.1998682910773,1016.6178128523113,977.7538314176245,964.9738136442298,1065.9485349361385,992.775,979.9003984063746,1122.9299474605953
2016-01-22,1026.1713319556636,952.323369565217,968.5381498987172,1050.0728155339807,1113.0441382531526,1084.7812499999998,1200.7805219012118,1156.6881699086946,1010.7574059247399,980.3274169452942,966.3821490467939,1062.7546816479403,991.7310725552051,982.1363377067885,1116.2830779944288
2016-01-25,1032.768009075439,955.4389312977096,969.8478701825559,1073.9042553191491,1105.8132250580047,1080.589308716187,1273.998846407383,1226.690874644775,1024.7045454545455,966.7786235442684,958.2532109261941,1065.1482732732736,979.3730529595017,977.6746166950596,1137.2703086200777
2016-01-26,1023.6712893553217,944.1136853448274,971.1611374407585,1080.0320970042799,1104.2759499536608,1078.27442159383,1229.0341812400638,1187.688780189545,1027.874938935027,946.2003913759955,945.4263341067289,1044.4987730061353,972.8068592057763,982.1363377067885,1133.2502651113464
2016-01-27,1009.6691312384468,932.3918056048243,971.1611374407585,1115.0257731958766,1104.7878998609178,1064.5907360406088,1196.6911764705885,1123.8948891031828,1037.1639829116007,953.0716162943495,949.068126847622,1031.088299418605,989.6497901364114,974.9065685164213,1159.9005065123006
2016-01-28,1015.1105742427051,942.7591463414633,981.1251709986321,1142.7962264150947,1092.1299266727774,1056.1026017624838,1163.5498193859123,1115.6111802431326,1028.7125162972625,968.2730817875212,949.2381955021955,1037.370826224714,998.5561143462152,992.0397579948142,1148.6796847008238
2016-01-29,1019.0876865671636,929.4245049504948,963.9818548387098,1152.3630136986305,1037.0006527415144,1081.5180489901156,1149.7062760261751,1080.4477611940304,1032.5830197938822,967.525275573966,948.983115370835,1029.5917997097245,983.9710485133023,975.7353357891753,1161.1608113002533
2016-02-01,1018.1266582467146,943.6563176825492,930.0888773458304,1152.3273589024145,1099.5237721327508,1094.8074570920933,1187.431697036246,1065.790931456064,1020.8703427209543,959.8003582352352,949.0247964087729,1029.760523784695,982.1641555699247,973.6580193940762,1139.4126616868512
2016-02-02,1019.1872068490549,937.108201368638,965.0470425948243,1179.0093237974054,1160.3958569550323,1149.547829946698,1219.938626560117,1058.1356095222218,1021.5948780954901,963.4209813120568,942.0839680806075,1029.51058190999,977.6110767030442,971.3096790875601,1120.2510869825192
2016-02-03,1011.2865308269692,946.5960569899717,939.2490914034045,1169.279429844287,1083.2874494491605,1147.9234100268484,1145.0428808348054,1062.2047097671398,1008.9737550067787,934.3114523055413,951.721655733606,1010.6227299187891,981.5111208920191,964.1545433300091,1105.737712576268
2016-02-04,1026.134995883684,946.5960569899717,963.6539757704362,1159.70881529396,1098.8649801782076,1181.8823469869058,1142.3173370371578,1092.1284338808432,994.852480854632,927.0263727554004,954.1619676713844,993.5777928013957,988.0808071095025,964.8653096723092,1091.1594686629571
2016-02-05,1039.765907093616,924.9842748669129,960.18884101398,1158.8839868335804,1121.0303495827802,1140.4030882016843,1164.8181733062804,1093.9306260159603,994.680613793933,931.5976322265668,961.0067450578364,1007.0236461227822,995.4097948898157,973.8391313768509,1115.6748979017082
2016-02-08,1056.6087673597112,910.4339604308043,930.4129501253932,1168.4409361692462,1159.2956080388296,1113.312653945637,1181.9202683013045,1098.280250771491,961.3003978539413,892.5876219974174,966.2748143469589,1013.5205728719613,1005.5808759002703,996.07290149961,1157.7669139734555
2016-02-09,1059.4691051165053,910.4339604308043,933.992713137418,1170.1191278190406,1233.3595507178402,1134.035085847836,1264.9566375159036,1119.0444958907358,960.7389843060542,891.3185127306983,965.4391774363099,1038.0772387344978,1008.3283646322383,997.9716298669367,1168.6658750806084
2016-02-10,1052.064213521605,911.7999528695601,935.6290003012889,1191.94651462181,1236.686211677295,1154.4487917986735,1264.18766691559,1119.233427934614,963.955923814864,901.2790058477385,965.7175624355707,1044.7250240071817,1010.3988540873353,993.0499184905066,1168.6658750806084
2016-02-11,1055.468952076691,933.5094755569307,953.6732738785281,1173.0675921439984,1272.289734247262,1182.4557979073265,1261.3760890069625,1129.146583828431,922.8576266943711,872.1540092001577,953.8902040804783,1055.3828309204173,1011.0909080969841,1010.4920228299461,1187.4661522014703
2016-02-12,1057.7510471082082,926.3943118712834,929.118012129394,1157.6489417321588,1149.4864631259343,1200.5130046733989,1157.5779081971305,1130.4944736795221,929.1122693151816,872.2091669290472,955.250572312196,1043.9536296995218,1015.2632227108645,1013.6222982152857,1162.2009149205878
2016-02-16,1043.0913844084141,920.7798008902454,942.2318866830905,1161.3619996350774,1184.3756228075094,1237.7051292468257,1199.878091398872,1109.6785392796646,953.1052363757955,897.9926648966072,948.7559508573822,1031.2627273204855,1003.5300651404465,990.6072223806908,1167.1675854971713
2016-02-17,1031.0007571918784,924.2808647719572,927.1823496041244,1145.039273006334,1112.1926330609026,1211.8554945236199,1133.290851267654,1113.2190753411783,950.5875405227307,895.427304731989,945.8086717104093,1020.1018752932074,993.4002192608322,980.9554375645401,1171.17159093627
2016-02-18,1044.204608938199,945.8594063619641,915.1080078340912,1151.1062419555021,1113.881355552644,1264.6815773155163,1140.959425060065,1110.422042488562,939.0375492043023,892.0103064149857,948.4872575832792,1021.3300258774758,998.1019106298828,974.0203107501304,1176.2153962374596
