run,direction,strategy,sharpe,sortino,treynor,treynor_raw,information,calmar,cum_ret,mdd,mdd_mag,mer_m,mer_ann
3,long,gps,0.11670973368035334,0.21111783259516997,0.034766101851200874,0.034766101851200874,0.03942674794076688,-0.05765858921177135,-0.3642802758927879,-0.8513447079767514,0.8513447079767514,0.0013702795174895235,0.01644335420987428
3,long,weighted,0.26652724933381833,0.46692179869322514,0.037927219235284006,0.037927219235284006,,0.0663536339369329,0.2853827405744547,-0.4263200262555511,0.4263200262555511,0.0,0.0
3,short,baseline,0.3247220203820419,0.6165196549851438,0.09190578443217212,-0.09190578443217212,0.22036230815335642,0.07406459082081701,0.5313701596987523,-0.6547044151157791,0.6547044151157791,0.01146139112453476,0.13753669349441713
3,short,gps,0.1313167808760844,0.24033797205609259,0.12162641202226354,-0.12162641202226354,0.02789188191877261,-0.03310815708058161,-0.15254602013169805,-0.5504048254951391,0.5504048254951391,0.0009875380716654388,0.011850456859985266
4,long,baseline,0.043332386941787655,0.08412713388878501,0.013550415582669943,0.013550415582669943,-0.10694318384872639,-0.1156629783216435,-0.6067987755160391,-0.8517651512088402,0.8517651512088402,-0.004165191393244992,-0.0499822967189399
4,long,gps,-0.0648720282910889,-0.12141575368275233,-0.030365195548664833,-0.030365195548664833,-0.26242728904603013,-0.11550892541453477,-0.5884468149316116,-0.8132437042070965,0.8132437042070965,-0.008150188471348165,-0.09780226165617797
4,long,weighted,0.4953903613550404,0.8605711209982845,0.07240551312439975,0.07240551312439975,,0.18356333209507628,0.7424931079899699,-0.3467206737433549,0.3467206737433549,0.0,0.0
4,short,baseline,-0.14838058075454322,-0.2242096430558628,-0.0741861267960784,0.0741861267960784,-0.2756786361638711,-0.1615430689858299,-0.7633330532263942,-0.9159197629261382,0.9159197629261382,-0.01138392208275708,-0.13660706499308495
4,short,gps,-0.16900278763954282,-0.27522489769293357,-0.06511319820539188,0.06511319820539188,-0.308444519079731,-0.12636640760982734,-0.6594197022020162,-0.8925960902022798,0.8925960902022798,-0.010931782221205503,-0.13118138665446605
5,long,baseline,-0.5880132070345477,-0.976355256435995,-0.2646372122092983,-0.2646372122092983,-0.7069459858357209,-0.2953848051879054,-0.9490225894237487,-0.9532824075744153,0.9532824075744153,-0.023099403240888498,-0.277192838890662
