,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9749522570362709,0.9924545802973433,0.9837141425863546,0.9531885852045926,0.9333494103323557,0.9350594586226846,0.9868878665182841
sortino,0.9749522570362709,1.0,0.9738857981735498,0.9243477825250965,0.960326591552161,0.9168141502390044,0.9555062205017874,0.9333505063037311
treynor,0.9924545802973433,0.9738857981735498,1.0,0.9728760805240168,0.9620788173264923,0.9509126386079741,0.925361398549609,0.9711881118671023
information,0.9837141425863546,0.9243477825250965,0.9728760805240168,1.0,0.9193151115576816,0.9148198050327292,0.8967968337969849,0.9980224424074525
calmar,0.9531885852045926,0.960326591552161,0.9620788173264923,0.9193151115576816,1.0,0.9840726104998928,0.8710871295255169,0.922396423194167
cum_ret,0.9333494103323557,0.9168141502390044,0.9509126386079741,0.9148198050327292,0.9840726104998928,1.0,0.7981085583098473,0.9117409273420815
mdd,0.9350594586226846,0.9555062205017874,0.925361398549609,0.8967968337969849,0.8710871295255169,0.7981085583098473,1.0,0.9041398016016503
excess_ret_ann,0.9868878665182841,0.9333505063037311,0.9711881118671023,0.9980224424074525,0.922396423194167,0.9117409273420815,0.9041398016016503,1.0
