,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9525669675165124,0.9338525154468493,0.9796209083782499,0.923583170082497,0.8675833262369939,0.8304031515327365,0.9163225485194098
sortino,0.9525669675165124,1.0,0.9198904148787138,0.9153248453610917,0.9006300900196126,0.8144167036109932,0.8345339898436559,0.9020935606350443
treynor,0.9338525154468493,0.9198904148787138,1.0,0.941639136518408,0.9330210503363321,0.834237069258546,0.7557091366376948,0.9130216614790643
information,0.9796209083782499,0.9153248453610917,0.941639136518408,1.0,0.9338073803992817,0.877278524855991,0.7776256329998539,0.9839518529007121
calmar,0.923583170082497,0.9006300900196126,0.9330210503363321,0.9338073803992817,1.0,0.9601817424532387,0.6982842743431616,0.905402048930055
cum_ret,0.8675833262369939,0.8144167036109932,0.834237069258546,0.877278524855991,0.9601817424532387,1.0,0.6202627195352455,0.8267687603890542
mdd,0.8304031515327365,0.8345339898436559,0.7557091366376948,0.7776256329998539,0.6982842743431616,0.6202627195352455,1.0,0.6533461879754331
excess_ret_ann,0.9163225485194098,0.9020935606350443,0.9130216614790643,0.9839518529007121,0.905402048930055,0.8267687603890542,0.6533461879754331,1.0
