,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,excess_ret_ann
sharpe,1.0,0.9775105505984377,0.9390779160400794,0.9835107841678689,0.9121490538709283,0.8937312850361596,0.8236645545466663,0.8992776378905613
sortino,0.9775105505984377,1.0,0.9183656360742352,0.9316938428875674,0.8961038486359667,0.8608876080373289,0.8515925313134732,0.845829370911322
treynor,0.9390779160400794,0.9183656360742352,1.0,0.9647171887472803,0.937387532426098,0.8894488483931982,0.698328615331692,0.9577726860954131
information,0.9835107841678689,0.9316938428875674,0.9647171887472803,1.0,0.9312404521662009,0.9078678626102107,0.8803983528366038,0.9976123657851422
calmar,0.9121490538709283,0.8961038486359667,0.937387532426098,0.9312404521662009,1.0,0.9801754366446171,0.637439334815992,0.9174616646734701
cum_ret,0.8937312850361596,0.8608876080373289,0.8894488483931982,0.9078678626102107,0.9801754366446171,1.0,0.5838235467110459,0.8772159053823715
mdd,0.8236645545466663,0.8515925313134732,0.698328615331692,0.8803983528366038,0.637439334815992,0.5838235467110459,1.0,0.610135640369548
excess_ret_ann,0.8992776378905613,0.845829370911322,0.9577726860954131,0.9976123657851422,0.9174616646734701,0.8772159053823715,0.610135640369548,1.0
